,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
115,10.94,-,0.0008,0.0089,0.000136,1.0
116,11.04,2025-07-05 20:55:21,0.0055,0.0073,0.000135,0.998
117,11.13,-,0.0018,0.0127,0.000133,1.0
118,11.23,-,0.0006,0.0043,0.000132,1.0
119,11.32,-,0.006,0.0138,0.00013,0.9981
120,11.42,-,0.0013,0.0163,0.000129,1.0
121,11.51,-,0.0007,0.0074,0.000128,1.0
122,11.6,-,0.0034,0.0165,0.000126,0.9978
123,11.7,-,0.0007,0.0083,0.000125,1.0
124,11.79,-,0.0007,0.0069,0.000123,1.0
125,11.89,-,0.0034,0.0111,0.000122,0.9982
126,11.98,-,0.0012,0.0417,0.000121,1.0
127,12.08,2025-07-05 21:12:13,0.0008,0.0081,0.000119,1.0
128,12.17,-,0.0006,0.0075,0.000118,1.0
129,12.26,-,0.0016,0.0752,0.000116,1.0
130,12.36,-,0.0018,0.0123,0.000115,1.0
131,12.45,-,0.0006,0.0058,0.000113,1.0
132,12.55,-,0.0008,0.0082,0.000112,1.0
133,12.64,-,0.0009,0.0199,0.000111,1.0
134,12.74,-,0.0007,0.0066,0.000109,1.0
135,12.83,-,0.0009,0.0238,0.000108,1.0
136,12.92,-,0.0008,0.0089,0.000106,1.0
137,13.02,2025-07-05 21:29:08,0.0005,0.0042,0.000105,1.0
138,13.11,-,0.0008,0.0032,0.000104,1.0
139,13.21,-,0.0006,0.0038,0.000102,1.0
140,13.3,-,0.0008,0.0255,0.000101,1.0
141,13.4,-,0.0031,0.0047,9.9e-05,0.9984
142,13.49,-,0.0005,0.0047,9.8e-05,1.0
143,13.58,-,0.0005,0.0085,9.7e-05,1.0
144,13.68,-,0.0006,0.0031,9.5e-05,1.0
145,13.77,-,0.0012,0.0861,9.4e-05,1.0
146,13.87,-,0.0006,0.0049,9.2e-05,1.0
147,13.96,-,0.0006,0.0063,9.1e-05,1.0
148,14.06,2025-07-05 21:46:11,0.0004,0.0069,8.9e-05,1.0
149,14.15,-,0.0056,0.3153,8.8e-05,0.9987
150,14.25,-,0.0006,0.0143,8.7e-05,1.0
151,14.34,-,0.0004,0.0048,8.5e-05,1.0
152,14.43,-,0.0007,0.0022,8.4e-05,1.0
153,14.53,-,0.0004,0.0037,8.2e-05,1.0
154,14.62,-,0.0006,0.0087,8.1e-05,1.0
155,14.72,-,0.0012,0.0076,8e-05,1.0
156,14.81,-,0.0005,0.0053,7.8e-05,1.0
157,14.91,-,0.0005,0.0039,7.7e-05,1.0
158,15.0,-,0.0004,0.0101,7.5e-05,1.0
159,15.09,2025-07-05 22:03:07,0.0005,0.0034,7.4e-05,1.0
160,15.19,-,0.0003,0.005,7.2e-05,1.0
161,15.28,-,0.0005,0.0047,7.1e-05,1.0
162,15.38,-,0.0006,0.0051,7e-05,1.0
163,15.47,-,0.0016,0.0045,6.8e-05,1.0
164,15.57,-,0.0007,0.0059,6.7e-05,1.0
165,15.66,-,0.0004,0.0036,6.5e-05,1.0
166,15.75,-,0.0005,0.0042,6.4e-05,1.0
167,15.85,-,0.0004,0.0026,6.3e-05,1.0
168,15.94,-,0.0005,0.0034,6.1e-05,1.0
169,16.04,2025-07-05 22:20:04,0.0003,0.0037,6e-05,1.0
170,16.13,-,0.0005,0.0058,5.8e-05,1.0
171,16.23,-,0.0006,0.0033,5.7e-05,1.0
172,16.32,-,0.0003,0.0036,5.5e-05,1.0
173,16.42,-,0.0005,0.0065,5.4e-05,1.0
174,16.51,-,0.0004,0.0037,5.3e-05,1.0
175,16.6,-,0.0005,0.0088,5.1e-05,1.0
176,16.7,-,0.0003,0.0039,5e-05,1.0
177,16.79,-,0.0005,0.0033,4.8e-05,1.0
178,16.89,-,0.0005,0.01,4.7e-05,1.0
179,16.98,-,0.0003,0.0042,4.6e-05,1.0
180,17.08,2025-07-05 22:36:50,0.0005,0.0027,4.4e-05,1.0
181,17.17,-,0.0004,0.0039,4.3e-05,1.0
182,17.26,-,0.0004,0.0022,4.1e-05,1.0
183,17.36,-,0.0004,0.0039,4e-05,1.0
184,17.45,-,0.0004,0.0047,3.8e-05,1.0
185,17.55,-,0.0005,0.0039,3.7e-05,1.0
186,17.64,-,0.0004,0.0029,3.6e-05,1.0
187,17.74,-,0.0005,0.005,3.4e-05,1.0
188,17.83,-,0.0003,0.0044,3.3e-05,1.0
189,17.92,-,0.0004,0.0031,3.1e-05,1.0
190,18.02,2025-07-05 22:53:29,0.0005,0.0053,3e-05,1.0
191,18.11,-,0.0004,0.0046,2.9e-05,1.0
192,18.21,-,0.0004,0.0041,2.7e-05,1.0
193,18.3,-,0.0005,0.004,2.6e-05,1.0
194,18.4,-,0.0004,0.0054,2.4e-05,1.0
195,18.49,-,0.0003,0.0027,2.3e-05,1.0
196,18.58,-,0.0004,0.0096,2.2e-05,1.0
197,18.68,-,0.0004,0.0022,2e-05,1.0
198,18.77,-,0.0004,0.0033,1.9e-05,1.0
199,18.87,-,0.0004,0.0038,1.7e-05,1.0
200,18.96,-,0.0004,0.003,1.6e-05,1.0
201,19.06,2025-07-05 23:10:25,0.0004,0.0042,1.4e-05,1.0
202,19.15,-,0.0005,0.0024,1.3e-05,1.0
203,19.25,-,0.0004,0.0026,1.2e-05,1.0
204,19.34,-,0.0003,0.0029,1e-05,1.0
205,19.43,-,0.0004,0.0081,9e-06,1.0
206,19.53,-,0.0003,0.0031,7e-06,1.0
207,19.62,-,0.0004,0.0068,6e-06,1.0
208,19.72,-,0.0005,0.0035,5e-06,1.0
209,19.81,-,0.0004,0.0034,3e-06,1.0
210,19.91,-,0.0004,0.002,2e-06,1.0
211,20.0,-,0.0003,0.0017,0.0,1.0
