,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
187,2.9,-,0.515,1.1389,0.000213,0.8742
188,2.92,-,0.7771,1.3607,0.000213,0.7875
189,2.93,-,0.5862,2.3907,0.000212,0.8216
190,2.95,-,0.693,1.6182,0.000212,0.7978
191,2.96,-,0.7372,1.1305,0.000211,0.7962
192,2.98,-,0.7379,0.9616,0.000211,0.7904
193,2.99,-,0.423,0.7155,0.00021,0.8769
194,3.01,2025-07-16 18:03:49,0.4101,0.2793,0.00021,0.8982
195,3.02,-,0.4084,1.43,0.000209,0.8611
196,3.04,-,0.1336,0.6701,0.000209,0.9618
197,3.06,-,0.1981,0.9298,0.000208,0.9238
198,3.07,-,0.3019,1.8113,0.000208,0.9247
199,3.09,-,0.2174,2.3656,0.000207,0.9502
200,3.1,-,0.3925,1.7631,0.000207,0.9078
201,3.12,-,0.634,1.6986,0.000207,0.9113
202,3.13,-,0.1614,0.671,0.000206,0.9421
203,3.15,-,0.1923,0.0842,0.000206,0.9202
204,3.16,-,0.2937,0.4123,0.000205,0.9248
205,3.18,-,0.2563,0.6512,0.000205,0.9349
206,3.19,-,0.3401,0.9909,0.000204,0.9018
207,3.21,-,0.426,0.8494,0.000204,0.8986
208,3.23,-,0.4363,2.2817,0.000203,0.841
209,3.24,-,0.1832,2.0019,0.000203,0.9295
210,3.26,-,0.3889,2.2288,0.000202,0.8678
211,3.27,-,0.2817,0.7586,0.000202,0.9306
212,3.29,-,0.2752,0.8373,0.000201,0.9219
213,3.3,-,0.2932,1.1721,0.000201,0.9244
214,3.32,-,0.3596,1.1526,0.000201,0.8913
215,3.33,-,0.1936,0.5766,0.0002,0.9164
216,3.35,-,0.3425,0.6405,0.0002,0.8679
217,3.36,-,0.4597,1.2011,0.000199,0.8241
218,3.38,-,0.6553,2.3212,0.000199,0.7953
219,3.4,-,0.4264,2.1621,0.000198,0.8433
220,3.41,-,0.277,0.8572,0.000198,0.9102
221,3.43,-,0.291,1.3192,0.000197,0.8995
222,3.44,-,0.3526,0.8139,0.000197,0.922
223,3.46,-,0.4671,0.6326,0.000196,0.8517
224,3.47,-,0.4648,1.2397,0.000196,0.8968
225,3.49,-,0.1376,1.1374,0.000195,0.9631
226,3.5,-,0.1388,0.2161,0.000195,0.9368
227,3.52,-,0.1334,0.2606,0.000195,0.9639
228,3.53,-,0.7974,2.1719,0.000194,0.7996
229,3.55,-,0.3944,1.0962,0.000194,0.8839
230,3.56,-,0.2373,0.2752,0.000193,0.9199
231,3.58,-,0.4287,1.6256,0.000193,0.8701
232,3.6,-,0.3331,1.1989,0.000192,0.8951
233,3.61,-,0.211,0.1591,0.000192,0.9418
234,3.63,-,0.2746,0.8142,0.000191,0.918
235,3.64,-,0.3869,1.3793,0.000191,0.8415
236,3.66,-,0.6048,1.709,0.00019,0.8288
237,3.67,-,0.3107,0.9144,0.00019,0.9264
238,3.69,-,0.4678,0.8067,0.000189,0.8051
239,3.7,-,0.4913,0.6775,0.000189,0.8319
240,3.72,-,0.3309,1.9231,0.000189,0.8969
241,3.73,-,0.5622,1.5353,0.000188,0.8675
242,3.75,-,0.3096,1.4364,0.000188,0.8981
243,3.77,-,0.4334,0.803,0.000187,0.8749
244,3.78,-,0.4028,1.3887,0.000187,0.8734
245,3.8,-,0.2042,1.859,0.000186,0.9086
246,3.81,-,0.3344,1.0647,0.000186,0.926
247,3.83,-,0.3566,0.638,0.000185,0.9003
248,3.84,-,0.483,2.1004,0.000185,0.8309
249,3.86,-,0.4834,0.4914,0.000184,0.8297
250,3.87,-,0.3073,0.7762,0.000184,0.9119
251,3.89,-,0.3336,0.5974,0.000183,0.9186
252,3.9,-,0.5241,2.1647,0.000183,0.8278
253,3.92,-,0.2828,0.4067,0.000182,0.8859
254,3.94,-,0.4103,1.7159,0.000182,0.8377
255,3.95,-,0.4377,1.719,0.000182,0.8464
256,3.97,-,0.4778,0.4111,0.000181,0.8805
257,3.98,-,0.4819,3.0004,0.000181,0.8837
258,4.0,-,0.3239,1.4935,0.00018,0.9267
259,4.01,2025-07-16 18:17:54,0.1142,0.4304,0.00018,0.9648
260,4.03,-,0.0528,0.0721,0.000179,0.9867
261,4.04,-,0.2431,0.588,0.000179,0.9229
262,4.06,-,0.0976,0.0901,0.000178,0.9608
263,4.07,-,0.2055,1.128,0.000178,0.9263
264,4.09,-,0.1633,0.7147,0.000177,0.9336
265,4.1,-,0.2251,1.9758,0.000177,0.9303
266,4.12,-,0.2093,0.3139,0.000176,0.9567
267,4.14,-,0.1473,1.1396,0.000176,0.9681
268,4.15,-,0.1234,0.0343,0.000176,0.9566
269,4.17,-,0.2965,1.3059,0.000175,0.8959
270,4.18,-,0.1115,0.7225,0.000175,0.9725
271,4.2,-,0.2875,2.3985,0.000174,0.9124
272,4.21,-,0.2772,0.2747,0.000174,0.94
273,4.23,-,0.2117,2.3147,0.000173,0.9424
274,4.24,-,0.2083,1.4179,0.000173,0.9232
275,4.26,-,0.1072,1.4409,0.000172,0.9504
276,4.27,-,0.2321,0.7729,0.000172,0.9369
277,4.29,-,0.2287,3.3463,0.000171,0.9367
278,4.31,-,0.2938,1.0885,0.000171,0.9267
279,4.32,-,0.1081,0.0834,0.00017,0.9733
280,4.34,-,0.2389,2.023,0.00017,0.8995
281,4.35,-,0.3284,0.9329,0.00017,0.8774
282,4.37,-,0.3113,0.3679,0.000169,0.9376
283,4.38,-,0.2526,1.1639,0.000169,0.9614
284,4.4,-,0.2976,0.4723,0.000168,0.9342
285,4.41,-,0.1907,0.9607,0.000168,0.9229
286,4.43,-,0.0862,0.0465,0.000167,0.9733
287,4.44,-,0.1832,2.5213,0.000167,0.946
288,4.46,-,0.2553,0.5247,0.000166,0.9407
289,4.48,-,0.2654,2.2662,0.000166,0.9616
290,4.49,-,0.1679,1.2847,0.000165,0.9625
291,4.51,-,0.0786,0.647,0.000165,0.99
292,4.52,-,0.0768,0.0222,0.000164,0.9774
293,4.54,-,0.2681,0.2866,0.000164,0.9537
294,4.55,-,0.1875,0.3883,0.000164,0.9333
295,4.57,-,0.1097,0.1348,0.000163,0.9867
296,4.58,-,0.2105,0.6929,0.000163,0.9406
297,4.6,-,0.2719,0.6217,0.000162,0.9219
298,4.61,-,0.1594,1.9714,0.000162,0.9335
299,4.63,-,0.25,0.4524,0.000161,0.931
300,4.65,-,0.1498,1.1046,0.000161,0.969
301,4.66,-,0.2033,2.0883,0.00016,0.9333
302,4.68,-,0.1512,0.6309,0.00016,0.9726
303,4.69,-,0.2459,1.4006,0.000159,0.9262
304,4.71,-,0.2219,1.6446,0.000159,0.9378
305,4.72,-,0.362,1.5959,0.000158,0.9177
306,4.74,-,0.2065,1.12,0.000158,0.9248
307,4.75,-,0.3721,1.3752,0.000157,0.915
308,4.77,-,0.107,0.788,0.000157,0.9589
309,4.78,-,0.2631,0.5386,0.000157,0.9099
310,4.8,-,0.1783,0.3366,0.000156,0.9689
311,4.81,-,0.1125,0.8912,0.000156,0.9651
312,4.83,-,0.1432,0.7149,0.000155,0.9649
313,4.85,-,0.4225,1.8415,0.000155,0.8561
314,4.86,-,0.1724,1.642,0.000154,0.9267
315,4.88,-,0.2272,0.755,0.000154,0.9334
316,4.89,-,0.1065,1.0478,0.000153,0.9683
317,4.91,-,0.1947,0.264,0.000153,0.9456
318,4.92,-,0.281,0.9804,0.000152,0.8927
319,4.94,-,0.3987,1.2005,0.000152,0.8689
320,4.95,-,0.2743,0.5586,0.000151,0.9298
321,4.97,-,0.3676,1.5185,0.000151,0.9034
322,4.98,-,0.2757,0.5794,0.000151,0.9251
323,5.0,-,0.2351,0.6948,0.00015,0.9081
324,5.02,2025-07-16 18:31:51,0.1084,0.3077,0.00015,0.98
325,5.03,-,0.03,0.2189,0.000149,1.0
326,5.05,-,0.0459,0.7592,0.000149,0.9923
327,5.06,-,0.0456,0.1738,0.000148,0.9926
328,5.08,-,0.2565,2.261,0.000148,0.9074
329,5.09,-,0.0864,0.3271,0.000147,0.9736
330,5.11,-,0.1551,1.8989,0.000147,0.9693
331,5.12,-,0.0661,0.3997,0.000146,0.9855
332,5.14,-,0.0578,0.0509,0.000146,0.9857
333,5.15,-,0.0968,0.8972,0.000145,0.9433
334,5.17,-,0.0554,0.1967,0.000145,0.9818
335,5.19,-,0.1033,0.1519,0.000145,0.9713
336,5.2,-,0.0872,0.3478,0.000144,0.9836
337,5.22,-,0.0825,0.2884,0.000144,0.9692
338,5.23,-,0.0939,0.1466,0.000143,0.9695
339,5.25,-,0.0944,0.0792,0.000143,0.9679
340,5.26,-,0.1153,0.2064,0.000142,0.9467
341,5.28,-,0.0861,0.0894,0.000142,0.9739
342,5.29,-,0.0689,1.2082,0.000141,0.982
343,5.31,-,0.1879,1.4505,0.000141,0.9614
344,5.32,-,0.1046,1.0522,0.00014,0.9767
345,5.34,-,0.1944,0.5986,0.00014,0.9504
346,5.35,-,0.1781,3.1939,0.000139,0.9557
347,5.37,-,0.0839,0.8158,0.000139,0.9721
348,5.39,-,0.0522,0.1846,0.000139,0.9833
349,5.4,-,0.1113,0.0312,0.000138,0.9681
350,5.42,-,0.1241,0.147,0.000138,0.9426
351,5.43,-,0.0634,0.1339,0.000137,0.9741
352,5.45,-,0.1333,1.9793,0.000137,0.9504
353,5.46,-,0.1286,1.2175,0.000136,0.9579
354,5.48,-,0.0601,1.0675,0.000136,0.9769
355,5.49,-,0.0419,0.6039,0.000135,0.9938
356,5.51,-,0.3423,1.6947,0.000135,0.9252
357,5.52,-,0.0352,0.0389,0.000134,0.9846
358,5.54,-,0.1303,0.3187,0.000134,0.9576
359,5.56,-,0.0769,0.097,0.000133,0.9791
360,5.57,-,0.0314,0.3987,0.000133,0.9846
361,5.59,-,0.1273,0.4048,0.000132,0.9649
362,5.6,-,0.1532,0.0521,0.000132,0.9665
363,5.62,-,0.1109,1.0496,0.000132,0.9616
364,5.63,-,0.2439,3.8757,0.000131,0.9424
365,5.65,-,0.0854,0.6368,0.000131,0.9735
366,5.66,-,0.0259,0.1635,0.00013,1.0
367,5.68,-,0.0256,0.0869,0.00013,0.9931
368,5.69,-,0.1648,1.0765,0.000129,0.9675
369,5.71,-,0.1588,1.8316,0.000129,0.9374
370,5.73,-,0.0687,0.2161,0.000128,0.9742
371,5.74,-,0.1378,1.2708,0.000128,0.9518
372,5.76,-,0.0797,0.1081,0.000127,0.9733
373,5.77,-,0.169,1.3867,0.000127,0.9185
374,5.79,-,0.1852,0.2509,0.000126,0.9722
375,5.8,-,0.1407,2.8189,0.000126,0.9705
376,5.82,-,0.1431,0.3432,0.000126,0.9613
377,5.83,-,0.2133,2.1179,0.000125,0.9192
378,5.85,-,0.1703,0.1841,0.000125,0.9636
379,5.86,-,0.1397,3.2378,0.000124,0.9489
380,5.88,-,0.1116,0.177,0.000124,0.954
381,5.9,-,0.126,0.9029,0.000123,0.9641
382,5.91,-,0.2134,0.4587,0.000123,0.936
383,5.93,-,0.2722,0.7465,0.000122,0.9595
384,5.94,-,0.0434,0.647,0.000122,0.9939
385,5.96,-,0.0621,0.1232,0.000121,0.9857
386,5.97,-,0.235,1.0669,0.000121,0.9346
387,5.99,-,0.1185,0.7275,0.00012,0.9421
388,6.0,2025-07-16 18:54:00,0.1768,0.2621,0.00012,0.9105
389,6.02,-,0.1083,1.5439,0.00012,0.9644
390,6.03,-,0.038,0.2262,0.000119,0.99
391,6.05,-,0.1247,0.0577,0.000119,0.9875
392,6.06,-,0.0312,0.0225,0.000118,1.0
393,6.08,-,0.0373,0.0256,0.000118,0.9939
394,6.1,-,0.0532,0.0219,0.000117,0.9783
395,6.11,-,0.0728,0.017,0.000117,0.95
396,6.13,-,0.1416,1.5966,0.000116,0.9317
397,6.14,-,0.0951,0.1701,0.000116,0.9593
398,6.16,-,0.0092,0.2597,0.000115,1.0
399,6.17,-,0.0572,1.7146,0.000115,0.9941
400,6.19,-,0.0386,0.0551,0.000114,0.9811
401,6.2,-,0.0857,0.1874,0.000114,0.9627
402,6.22,-,0.072,1.435,0.000114,0.9703
403,6.23,-,0.017,0.8516,0.000113,0.9895
404,6.25,-,0.1146,0.5588,0.000113,0.9586
405,6.27,-,0.0754,1.5695,0.000112,0.9633
406,6.28,-,0.017,0.0388,0.000112,1.0
407,6.3,-,0.1123,0.2115,0.000111,0.9744
408,6.31,-,0.1237,0.0217,0.000111,0.9764
409,6.33,-,0.0215,0.5265,0.00011,0.9938
410,6.34,-,0.0153,0.0407,0.00011,1.0
411,6.36,-,0.0373,0.19,0.000109,0.9889
412,6.37,-,0.0875,0.0344,0.000109,0.9598
413,6.39,-,0.0868,0.0357,0.000108,0.9736
414,6.4,-,0.1405,1.2718,0.000108,0.9778
415,6.42,-,0.069,0.0065,0.000107,0.9713
416,6.44,-,0.0799,0.0958,0.000107,0.9611
417,6.45,-,0.029,0.4226,0.000107,1.0
418,6.47,-,0.0831,0.9093,0.000106,0.9759
419,6.48,-,0.0729,0.0521,0.000106,0.9583
420,6.5,-,0.0207,0.0563,0.000105,1.0
421,6.51,-,0.069,0.8989,0.000105,0.9867
422,6.53,-,0.1995,0.1597,0.000104,0.9539
423,6.54,-,0.0321,0.2703,0.000104,0.9867
424,6.56,-,0.0101,0.0534,0.000103,1.0
425,6.57,-,0.0619,0.0811,0.000103,0.9749
426,6.59,-,0.1444,0.1697,0.000102,0.97
427,6.6,-,0.1142,2.3985,0.000102,0.9535
428,6.62,-,0.0624,0.0537,0.000101,0.9746
429,6.64,-,0.0682,0.9946,0.000101,0.9837
430,6.65,-,0.0491,0.8977,0.000101,0.9909
431,6.67,-,0.0229,0.0267,0.0001,0.9868
432,6.68,-,0.1043,0.5216,0.0001,0.9408
433,6.7,-,0.1195,0.3752,9.9e-05,0.9714
434,6.71,-,0.1354,0.0492,9.9e-05,0.9586
435,6.73,-,0.0038,0.0213,9.8e-05,1.0
436,6.74,-,0.0887,0.0259,9.8e-05,0.9875
437,6.76,-,0.0343,0.0892,9.7e-05,0.9913
438,6.77,-,0.0995,0.3504,9.7e-05,0.964
439,6.79,-,0.0517,0.6224,9.6e-05,0.9714
440,6.81,-,0.1002,1.7052,9.6e-05,0.9619
441,6.82,-,0.136,0.1497,9.5e-05,0.9844
442,6.84,-,0.0992,0.831,9.5e-05,0.9533
443,6.85,-,0.0154,0.1009,9.5e-05,0.9917
444,6.87,-,0.1279,1.4543,9.4e-05,0.9742
445,6.88,-,0.1348,1.1124,9.4e-05,0.9451
446,6.9,-,0.0265,0.3807,9.3e-05,0.9939
447,6.91,-,0.0861,0.0126,9.3e-05,0.9701
448,6.93,-,0.1042,0.3119,9.2e-05,0.9571
449,6.94,-,0.0228,0.2484,9.2e-05,0.9917
450,6.96,-,0.1009,0.1375,9.1e-05,0.9735
451,6.98,-,0.068,0.0366,9.1e-05,0.9762
452,6.99,-,0.1204,0.232,9e-05,0.981
453,7.01,2025-07-16 19:09:13,0.0723,0.026,9e-05,0.9722
454,7.02,-,0.005,0.0262,8.9e-05,1.0
455,7.04,-,0.0189,0.1777,8.9e-05,1.0
456,7.05,-,0.0169,0.054,8.9e-05,0.9926
457,7.07,-,0.0607,0.801,8.8e-05,0.9746
458,7.08,-,0.0089,0.2857,8.8e-05,1.0
459,7.1,-,0.0135,0.027,8.7e-05,0.9929
460,7.11,-,0.0294,0.6735,8.7e-05,0.9895
461,7.13,-,0.004,0.0072,8.6e-05,1.0
462,7.15,-,0.0183,0.0277,8.6e-05,0.9923
463,7.16,-,0.0451,0.0516,8.5e-05,0.9857
464,7.18,-,0.0069,0.1127,8.5e-05,1.0
465,7.19,-,0.0431,0.7397,8.4e-05,0.9802
466,7.21,-,0.025,0.0507,8.4e-05,0.9926
467,7.22,-,0.0907,0.0263,8.3e-05,0.9507
468,7.24,-,0.0101,0.2797,8.3e-05,1.0
469,7.25,-,0.006,0.0038,8.2e-05,1.0
470,7.27,-,0.0066,0.0197,8.2e-05,1.0
471,7.28,-,0.0418,0.5678,8.2e-05,0.9814
472,7.3,-,0.0555,0.0144,8.1e-05,0.9778
473,7.31,-,0.0206,0.0311,8.1e-05,0.9857
474,7.33,-,0.0268,0.185,8e-05,0.9808
475,7.35,-,0.0321,0.148,8e-05,0.9875
476,7.36,-,0.1289,0.0114,7.9e-05,0.9563
477,7.38,-,0.1125,2.0905,7.9e-05,0.969
478,7.39,-,0.0759,0.093,7.8e-05,0.9652
479,7.41,-,0.0206,0.2725,7.8e-05,1.0
480,7.42,-,0.0125,0.02,7.7e-05,1.0
481,7.44,-,0.006,0.0229,7.7e-05,1.0
482,7.45,-,0.0033,0.0225,7.6e-05,1.0
483,7.47,-,0.0631,0.6824,7.6e-05,0.9854
484,7.48,-,0.0388,0.9802,7.6e-05,0.9882
485,7.5,-,0.0156,0.1143,7.5e-05,1.0
486,7.52,-,0.0655,0.4562,7.5e-05,0.9882
487,7.53,-,0.0464,0.0335,7.4e-05,0.9917
488,7.55,-,0.0059,0.0316,7.4e-05,1.0
489,7.56,-,0.0253,0.0186,7.3e-05,0.992
490,7.58,-,0.0154,0.0302,7.3e-05,0.9923
491,7.59,-,0.0385,0.3828,7.2e-05,0.992
492,7.61,-,0.0046,0.0174,7.2e-05,1.0
493,7.62,-,0.0022,0.0158,7.1e-05,1.0
494,7.64,-,0.035,0.0105,7.1e-05,0.9857
495,7.65,-,0.0072,0.9082,7e-05,0.9933
