epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
26,0.10245344787836075,0.93,355,17,2,26,0.931758530183727,0.9943977591036415,0.962059620596206,0.9429479209835613
27,0.10983867198228836,0.8825,335,18,1,46,0.8792650918635171,0.9970238095238095,0.9344490934449093,0.9408758115761846
28,0.10467775911092758,0.92,350,18,1,31,0.9186351706036745,0.9971509971509972,0.9562841530054645,0.9423953584749275
29,0.10340355336666107,0.9275,353,18,1,28,0.926509186351706,0.9971751412429378,0.9605442176870749,0.9428097803564027
30,0.10340353846549988,0.9275,353,18,1,28,0.926509186351706,0.9971751412429378,0.9605442176870749,0.9428097803564027
31,0.10323835164308548,0.9275,353,18,1,28,0.926509186351706,0.9971751412429378,0.9605442176870749,0.9428097803564028
32,0.10501408576965332,0.9075,345,18,1,36,0.905511811023622,0.9971098265895953,0.9491059147180193,0.9418427959662937
33,0.1033422127366066,0.905,345,17,2,36,0.905511811023622,0.9942363112391931,0.9478021978021977,0.9376985771515404
34,0.10091788321733475,0.9575,367,16,3,14,0.963254593175853,0.9918918918918919,0.9773635153129161,0.9379748584058571
35,0.10652732849121094,0.9025,343,18,1,38,0.9002624671916011,0.997093023255814,0.9462068965517242,0.9370078740157481
36,0.1065642312169075,0.9025,343,18,1,38,0.9002624671916011,0.997093023255814,0.9462068965517242,0.9341069208454206
37,0.1086486279964447,0.9725,373,16,3,8,0.979002624671916,0.9920212765957447,0.9854689564068693,0.935764608371322
38,0.1323971003293991,0.8,302,18,1,79,0.7926509186351706,0.9966996699669967,0.8830409356725146,0.9335543583367868
39,0.12140970677137375,0.97,375,13,6,6,0.984251968503937,0.984251968503937,0.984251968503937,0.9354883271170051
40,0.10261813551187515,0.965,370,16,3,11,0.9711286089238845,0.9919571045576407,0.9814323607427056,0.9454344522724133
41,0.10367421805858612,0.905,344,18,1,37,0.9028871391076115,0.9971014492753624,0.9476584022038568,0.9441911866279873
42,0.11067551374435425,0.855,324,18,1,57,0.8503937007874016,0.9969230769230769,0.9178470254957507,0.9440530460008288
43,0.09717980772256851,0.9475,363,16,3,18,0.952755905511811,0.9918032786885246,0.9718875502008032,0.9497168117143252
44,0.10687709599733353,0.8825,335,18,1,46,0.8792650918635171,0.9970238095238095,0.9344490934449093,0.9452963116452548
45,0.0946914553642273,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9486116866970576
46,0.09475237876176834,0.96,368,16,3,13,0.9658792650918635,0.9919137466307277,0.9787234042553191,0.9499930929686421
47,0.1112230196595192,0.8625,327,18,1,54,0.8582677165354331,0.9969512195121951,0.922425952045134,0.9462632960353641
48,0.09573762863874435,0.8975,342,17,2,39,0.8976377952755905,0.9941860465116279,0.9434482758620689,0.9493023898328499
49,0.09408437460660934,0.9075,346,17,2,35,0.9081364829396326,0.9942528735632183,0.9492455418381345,0.9484735460698992
50,0.09408437460660934,0.9075,346,17,2,35,0.9081364829396326,0.9942528735632183,0.9492455418381345,0.9484735460698992
51,0.09294477105140686,0.9175,351,16,3,30,0.9212598425196851,0.9915254237288136,0.9551020408163264,0.9494405304600083
52,0.09355464577674866,0.915,349,17,2,32,0.916010498687664,0.9943019943019943,0.9535519125683061,0.9480591241884238
53,0.09120722860097885,0.94,360,16,3,21,0.9448818897637795,0.9917355371900827,0.9677419354838711,0.9505456554772759
54,0.09115362167358398,0.945,362,16,3,19,0.9501312335958005,0.9917808219178083,0.9705093833780162,0.9493023898328498
55,0.10716528445482254,0.895,341,17,2,40,0.89501312335958,0.9941690962099126,0.941988950276243,0.942533499102086
56,0.09061583131551743,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9546898742920292
57,0.10247353464365005,0.9125,348,17,2,33,0.9133858267716536,0.9942857142857143,0.9521203830369357,0.9484735460698992
58,0.10048495978116989,0.9125,348,17,2,33,0.9133858267716536,0.9942857142857143,0.9521203830369357,0.9477828429341069
59,0.0970102921128273,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9487498273242161
60,0.09587337076663971,0.8975,342,17,2,39,0.8976377952755905,0.9941860465116279,0.9434482758620689,0.9562094211907722
61,0.10646583139896393,0.89,338,18,1,43,0.8871391076115486,0.9970501474926253,0.9388888888888889,0.9466777179168393
62,0.08916739374399185,0.9375,359,16,3,22,0.9422572178477691,0.9917127071823204,0.9663526244952894,0.953999171156237
63,0.09394701570272446,0.96,368,16,3,13,0.9658792650918635,0.9919137466307277,0.9787234042553191,0.9585578118524658
64,0.09138938784599304,0.9475,363,16,3,18,0.952755905511811,0.9918032786885246,0.9718875502008032,0.9537228899019201
65,0.09681834280490875,0.9625,370,15,4,11,0.9711286089238845,0.9893048128342246,0.980132450331126,0.9499930929686421
66,0.09349492937326431,0.9325,357,16,3,24,0.937007874015748,0.9916666666666667,0.9635627530364372,0.9459870147810471
67,0.09382910281419754,0.94,360,16,3,21,0.9448818897637795,0.9917355371900827,0.9677419354838711,0.948749827324216
68,0.09392207860946655,0.9375,359,16,3,22,0.9422572178477691,0.9917127071823204,0.9663526244952894,0.9477828429341069
69,0.09426615387201309,0.935,358,16,3,23,0.9396325459317585,0.9916897506925207,0.9649595687331536,0.9479209835612653
70,0.0942661389708519,0.935,358,16,3,23,0.9396325459317585,0.9916897506925207,0.9649595687331536,0.9479209835612653
71,0.09373501688241959,0.94,360,16,3,21,0.9448818897637795,0.9917355371900827,0.9677419354838711,0.9480591241884238
72,0.09657561033964157,0.93,356,16,3,25,0.9343832020997376,0.9916434540389972,0.9621621621621622,0.9469539991711563
73,0.1017652079463005,0.9125,349,16,3,32,0.916010498687664,0.9914772727272727,0.9522510231923602,0.9441911866279872
74,0.09828618913888931,0.935,358,16,3,23,0.9396325459317585,0.9916897506925207,0.9649595687331536,0.9491642492056913
75,0.11727362126111984,0.8875,338,17,2,43,0.8871391076115486,0.9941176470588236,0.9375866851595007,0.9459870147810471
76,0.09685302525758743,0.955,366,16,3,15,0.9606299212598425,0.991869918699187,0.976,0.9480591241884239
77,0.10078185051679611,0.9475,363,16,3,18,0.952755905511811,0.9918032786885246,0.9718875502008032,0.9455725928995717
78,0.10022813826799393,0.9525,365,16,3,16,0.958005249343832,0.9918478260869565,0.9746328437917223,0.9440530460008288
79,0.09444422274827957,0.9425,361,16,3,20,0.94750656167979,0.9917582417582418,0.9691275167785235,0.9488879679513745
80,0.09703847020864487,0.935,358,16,3,23,0.9396325459317585,0.9916897506925207,0.9649595687331536,0.9475065616797901
81,0.10686632990837097,0.9075,346,17,2,35,0.9081364829396326,0.9942528735632183,0.9492455418381345,0.942533499102086
82,0.10013215988874435,0.9475,363,16,3,18,0.952755905511811,0.9918032786885246,0.9718875502008032,0.9457107335267302
