epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
35,0.08946725726127625,0.9025,344,17,2,37,0.9028871391076115,0.9942196531791907,0.9463548830811553,0.9708523276695676
36,0.08568883687257767,0.93,355,17,2,26,0.931758530183727,0.9943977591036415,0.962059620596206,0.9667081088548143
37,0.1004447415471077,0.8625,327,18,1,54,0.8582677165354331,0.9969512195121951,0.922425952045134,0.9702997651609339
38,0.09931432455778122,0.87,330,18,1,51,0.8661417322834646,0.9969788519637462,0.9269662921348314,0.972510015195469
39,0.08522258698940277,0.9525,365,16,3,16,0.958005249343832,0.9918478260869565,0.9746328437917223,0.9690564995165077
40,0.0946679636836052,0.9125,347,18,1,34,0.910761154855643,0.9971264367816092,0.9519890260631001,0.9650504213289129
41,0.10801947116851807,0.965,373,13,6,8,0.979002624671916,0.9841688654353562,0.9815789473684211,0.9701616245337754
42,0.08491529524326324,0.925,354,16,3,27,0.9291338582677166,0.9915966386554622,0.959349593495935,0.9719574526868352
43,0.08783885836601257,0.95,363,17,2,18,0.952755905511811,0.9945205479452055,0.9731903485254693,0.9640834369388037
44,0.09166035801172256,0.8875,336,19,0,45,0.8818897637795275,1.0,0.9372384937238494,0.9707141870424092
45,0.10762804746627808,0.86,325,19,0,56,0.8530183727034121,1.0,0.9206798866855523,0.9716811714325182
46,0.08568351715803146,0.92,351,17,2,30,0.9212598425196851,0.9943342776203966,0.9564032697547684,0.9702997651609337
47,0.08515147119760513,0.9175,350,17,2,31,0.9186351706036745,0.9943181818181818,0.9549795361527966,0.9719574526868352
48,0.08451953530311584,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9733388589584197
49,0.084010548889637,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9729244370769443
50,0.084010548889637,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9729244370769443
51,0.08454357087612152,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9729244370769444
52,0.08334353566169739,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9726481558226274
53,0.08955841511487961,0.9075,346,17,2,35,0.9081364829396326,0.9942528735632183,0.9492455418381345,0.9720955933139936
54,0.08364934474229813,0.9275,354,17,2,27,0.9291338582677166,0.9943820224719101,0.9606512890094979,0.971266749551043
55,0.08133234083652496,0.9375,358,17,2,23,0.9396325459317585,0.9944444444444445,0.9662618083670715,0.9726481558226274
56,0.10212069004774094,0.8875,338,17,2,43,0.8871391076115486,0.9941176470588236,0.9375866851595007,0.9716811714325183
57,0.09937737137079239,0.89,338,18,1,43,0.8871391076115486,0.9970501474926253,0.9388888888888889,0.9730625777041028
58,0.11709515005350113,0.865,329,17,2,52,0.863517060367454,0.9939577039274925,0.9241573033707865,0.9629783119215362
59,0.08597467839717865,0.935,357,17,2,24,0.937007874015748,0.9944289693593314,0.9648648648648648,0.9682276557535572
60,0.0896754339337349,0.9425,360,17,2,21,0.9448818897637795,0.994475138121547,0.9690444145356663,0.9640834369388037
61,0.0940469279885292,0.9025,344,17,2,37,0.9028871391076115,0.9942196531791907,0.9463548830811553,0.9644978588202789
62,0.0865098387002945,0.935,357,17,2,24,0.937007874015748,0.9944289693593314,0.9648648648648648,0.9671225307362895
63,0.08332505822181702,0.9325,356,17,2,25,0.9343832020997376,0.994413407821229,0.9634641407307172,0.9722337339411521
64,0.0913088396191597,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.9683657963807155
65,0.08817888051271439,0.945,361,17,2,20,0.94750656167979,0.9944903581267218,0.9704301075268817,0.958005249343832
66,0.09722768515348434,0.9075,346,17,2,35,0.9081364829396326,0.9942528735632183,0.9492455418381345,0.9653267025832297
67,0.09162908047437668,0.925,353,17,2,28,0.926509186351706,0.9943661971830986,0.9592391304347827,0.9609062025141594
68,0.0920967385172844,0.925,353,17,2,28,0.926509186351706,0.9943661971830986,0.9592391304347827,0.9628401712943777
69,0.09222140163183212,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.964221577565962
70,0.09222139418125153,0.9225,352,17,2,29,0.9238845144356955,0.9943502824858758,0.9578231292517007,0.964221577565962
71,0.09215262532234192,0.92,351,17,2,30,0.9212598425196851,0.9943342776203966,0.9564032697547684,0.9649122807017544
72,0.09159927070140839,0.93,355,17,2,26,0.931758530183727,0.9943977591036415,0.962059620596206,0.9649122807017544
73,0.09885536134243011,0.905,345,17,2,36,0.905511811023622,0.9942363112391931,0.9478021978021977,0.968780218262191
74,0.10255217552185059,0.905,345,17,2,36,0.905511811023622,0.9942363112391931,0.9478021978021977,0.966017405719022
75,0.10057152807712555,0.915,349,17,2,32,0.916010498687664,0.9943019943019943,0.9535519125683061,0.9584196712253074
