,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
210,18.51,-,0.002,0.0032,2.2e-05,0.9977
211,18.6,-,0.0022,0.0008,2.1e-05,0.9973
212,18.68,-,0.0001,0.0011,2e-05,1.0
213,18.77,-,0.0001,0.0012,1.9e-05,1.0
214,18.86,-,0.0,0.0005,1.7e-05,1.0
215,18.95,-,0.0001,0.0001,1.6e-05,1.0
216,19.04,2025-05-13 21:38:04,0.0002,0.0018,1.5e-05,1.0
217,19.12,-,0.0001,0.0012,1.3e-05,1.0
218,19.21,-,0.0001,0.0011,1.2e-05,1.0
219,19.3,-,0.0001,0.0016,1.1e-05,1.0
220,19.39,-,0.0001,0.0022,9e-06,1.0
221,19.47,-,0.0001,0.0007,8e-06,1.0
222,19.56,-,0.0001,0.0011,7e-06,1.0
223,19.65,-,0.0001,0.0014,5e-06,1.0
224,19.74,-,0.0039,0.0003,4e-06,0.998
225,19.82,-,0.0001,0.0006,3e-06,1.0
226,19.91,-,0.0001,0.0008,1e-06,1.0
227,20.0,-,0.0001,0.0019,0.0,1.0
