img_path,label
../datasets/fashion_mnist/train/0\10545.png,0
../datasets/fashion_mnist/train/0\10613.png,0
../datasets/fashion_mnist/train/0\10615.png,0
../datasets/fashion_mnist/train/0\10619.png,0
../datasets/fashion_mnist/train/0\10622.png,0
../datasets/fashion_mnist/train/0\10628.png,0
../datasets/fashion_mnist/train/0\10632.png,0
../datasets/fashion_mnist/train/0\10641.png,0
../datasets/fashion_mnist/train/0\10646.png,0
../datasets/fashion_mnist/train/0\10654.png,0
../datasets/fashion_mnist/train/0\10682.png,0
../datasets/fashion_mnist/train/0\10684.png,0
../datasets/fashion_mnist/train/0\10688.png,0
../datasets/fashion_mnist/train/0\10696.png,0
../datasets/fashion_mnist/train/0\10702.png,0
../datasets/fashion_mnist/train/0\1071.png,0
../datasets/fashion_mnist/train/0\10721.png,0
../datasets/fashion_mnist/train/0\1073.png,0
../datasets/fashion_mnist/train/0\10736.png,0
../datasets/fashion_mnist/train/0\10741.png,0
../datasets/fashion_mnist/train/0\10753.png,0
../datasets/fashion_mnist/train/0\10759.png,0
../datasets/fashion_mnist/train/0\1076.png,0
../datasets/fashion_mnist/train/0\10766.png,0
../datasets/fashion_mnist/train/0\10792.png,0
../datasets/fashion_mnist/train/0\10796.png,0
../datasets/fashion_mnist/train/0\10802.png,0
../datasets/fashion_mnist/train/0\1081.png,0
../datasets/fashion_mnist/train/0\10817.png,0
../datasets/fashion_mnist/train/0\10825.png,0
../datasets/fashion_mnist/train/0\1083.png,0
../datasets/fashion_mnist/train/0\10836.png,0
../datasets/fashion_mnist/train/0\10838.png,0
../datasets/fashion_mnist/train/0\10866.png,0
../datasets/fashion_mnist/train/0\10868.png,0
../datasets/fashion_mnist/train/0\10881.png,0
../datasets/fashion_mnist/train/0\10888.png,0
../datasets/fashion_mnist/train/0\10903.png,0
../datasets/fashion_mnist/train/0\10925.png,0
../datasets/fashion_mnist/train/0\10944.png,0
../datasets/fashion_mnist/train/0\1095.png,0
../datasets/fashion_mnist/train/0\10951.png,0
../datasets/fashion_mnist/train/0\1097.png,0
../datasets/fashion_mnist/train/0\1099.png,0
../datasets/fashion_mnist/train/0\10997.png,0
../datasets/fashion_mnist/train/0\11006.png,0
../datasets/fashion_mnist/train/0\11013.png,0
../datasets/fashion_mnist/train/0\11017.png,0
../datasets/fashion_mnist/train/0\11020.png,0
../datasets/fashion_mnist/train/0\11046.png,0
../datasets/fashion_mnist/train/0\11053.png,0
../datasets/fashion_mnist/train/0\11054.png,0
../datasets/fashion_mnist/train/0\1108.png,0
../datasets/fashion_mnist/train/0\11087.png,0
../datasets/fashion_mnist/train/0\1109.png,0
../datasets/fashion_mnist/train/0\11090.png,0
../datasets/fashion_mnist/train/0\11098.png,0
../datasets/fashion_mnist/train/0\11106.png,0
../datasets/fashion_mnist/train/0\11119.png,0
../datasets/fashion_mnist/train/0\11120.png,0
../datasets/fashion_mnist/train/0\11121.png,0
../datasets/fashion_mnist/train/0\11123.png,0
../datasets/fashion_mnist/train/0\11128.png,0
../datasets/fashion_mnist/train/0\11139.png,0
../datasets/fashion_mnist/train/0\11148.png,0
../datasets/fashion_mnist/train/0\1115.png,0
../datasets/fashion_mnist/train/0\1116.png,0
../datasets/fashion_mnist/train/0\11164.png,0
../datasets/fashion_mnist/train/0\11187.png,0
../datasets/fashion_mnist/train/0\11188.png,0
../datasets/fashion_mnist/train/0\11202.png,0
../datasets/fashion_mnist/train/0\11213.png,0
../datasets/fashion_mnist/train/0\11217.png,0
../datasets/fashion_mnist/train/0\1122.png,0
../datasets/fashion_mnist/train/0\11232.png,0
../datasets/fashion_mnist/train/0\11233.png,0
../datasets/fashion_mnist/train/0\11236.png,0
../datasets/fashion_mnist/train/0\11239.png,0
../datasets/fashion_mnist/train/0\1126.png,0
../datasets/fashion_mnist/train/0\11271.png,0
../datasets/fashion_mnist/train/0\11280.png,0
../datasets/fashion_mnist/train/0\11287.png,0
../datasets/fashion_mnist/train/0\11289.png,0
../datasets/fashion_mnist/train/0\11310.png,0
../datasets/fashion_mnist/train/0\11312.png,0
../datasets/fashion_mnist/train/0\11314.png,0
../datasets/fashion_mnist/train/0\11318.png,0
../datasets/fashion_mnist/train/0\11330.png,0
../datasets/fashion_mnist/train/0\11339.png,0
../datasets/fashion_mnist/train/0\1134.png,0
../datasets/fashion_mnist/train/0\11350.png,0
../datasets/fashion_mnist/train/0\11363.png,0
../datasets/fashion_mnist/train/0\11365.png,0
../datasets/fashion_mnist/train/0\11367.png,0
../datasets/fashion_mnist/train/0\11369.png,0
../datasets/fashion_mnist/train/0\11374.png,0
../datasets/fashion_mnist/train/0\11375.png,0
../datasets/fashion_mnist/train/0\11381.png,0
../datasets/fashion_mnist/train/0\11386.png,0
../datasets/fashion_mnist/train/0\11391.png,0
../datasets/fashion_mnist/train/0\11416.png,0
../datasets/fashion_mnist/train/0\11420.png,0
../datasets/fashion_mnist/train/0\11421.png,0
../datasets/fashion_mnist/train/0\1143.png,0
../datasets/fashion_mnist/train/0\11434.png,0
../datasets/fashion_mnist/train/0\11436.png,0
../datasets/fashion_mnist/train/0\11442.png,0
../datasets/fashion_mnist/train/0\11448.png,0
../datasets/fashion_mnist/train/0\11463.png,0
../datasets/fashion_mnist/train/0\11471.png,0
../datasets/fashion_mnist/train/0\11475.png,0
../datasets/fashion_mnist/train/0\11480.png,0
../datasets/fashion_mnist/train/0\11483.png,0
../datasets/fashion_mnist/train/0\1149.png,0
../datasets/fashion_mnist/train/0\11501.png,0
../datasets/fashion_mnist/train/0\11512.png,0
../datasets/fashion_mnist/train/0\11520.png,0
../datasets/fashion_mnist/train/0\11521.png,0
../datasets/fashion_mnist/train/0\11538.png,0
../datasets/fashion_mnist/train/0\11540.png,0
../datasets/fashion_mnist/train/0\11542.png,0
../datasets/fashion_mnist/train/0\11550.png,0
../datasets/fashion_mnist/train/0\11551.png,0
../datasets/fashion_mnist/train/0\11552.png,0
../datasets/fashion_mnist/train/0\11554.png,0
../datasets/fashion_mnist/train/0\11555.png,0
../datasets/fashion_mnist/train/0\11563.png,0
../datasets/fashion_mnist/train/0\11569.png,0
../datasets/fashion_mnist/train/0\11573.png,0
../datasets/fashion_mnist/train/0\11575.png,0
../datasets/fashion_mnist/train/0\11600.png,0
../datasets/fashion_mnist/train/0\11603.png,0
../datasets/fashion_mnist/train/0\11604.png,0
../datasets/fashion_mnist/train/0\11608.png,0
../datasets/fashion_mnist/train/0\11609.png,0
../datasets/fashion_mnist/train/0\11630.png,0
../datasets/fashion_mnist/train/0\11636.png,0
../datasets/fashion_mnist/train/0\11643.png,0
../datasets/fashion_mnist/train/0\11654.png,0
../datasets/fashion_mnist/train/0\11675.png,0
../datasets/fashion_mnist/train/0\11678.png,0
../datasets/fashion_mnist/train/0\1169.png,0
../datasets/fashion_mnist/train/0\11702.png,0
../datasets/fashion_mnist/train/0\11704.png,0
../datasets/fashion_mnist/train/0\11721.png,0
../datasets/fashion_mnist/train/0\11736.png,0
../datasets/fashion_mnist/train/0\11738.png,0
../datasets/fashion_mnist/train/0\11759.png,0
../datasets/fashion_mnist/train/0\11762.png,0
../datasets/fashion_mnist/train/0\11771.png,0
../datasets/fashion_mnist/train/0\11774.png,0
../datasets/fashion_mnist/train/0\11778.png,0
../datasets/fashion_mnist/train/0\11801.png,0
../datasets/fashion_mnist/train/0\11802.png,0
../datasets/fashion_mnist/train/0\1183.png,0
../datasets/fashion_mnist/train/0\11830.png,0
../datasets/fashion_mnist/train/0\11832.png,0
../datasets/fashion_mnist/train/0\11838.png,0
../datasets/fashion_mnist/train/0\11839.png,0
../datasets/fashion_mnist/train/0\11844.png,0
../datasets/fashion_mnist/train/0\11845.png,0
../datasets/fashion_mnist/train/0\11855.png,0
../datasets/fashion_mnist/train/0\11859.png,0
../datasets/fashion_mnist/train/0\11863.png,0
../datasets/fashion_mnist/train/0\11870.png,0
../datasets/fashion_mnist/train/0\11882.png,0
../datasets/fashion_mnist/train/0\11891.png,0
../datasets/fashion_mnist/train/0\11893.png,0
../datasets/fashion_mnist/train/0\11909.png,0
../datasets/fashion_mnist/train/0\11927.png,0
../datasets/fashion_mnist/train/0\11954.png,0
../datasets/fashion_mnist/train/0\11981.png,0
../datasets/fashion_mnist/train/0\11991.png,0
../datasets/fashion_mnist/train/0\12007.png,0
../datasets/fashion_mnist/train/0\12028.png,0
../datasets/fashion_mnist/train/0\12030.png,0
../datasets/fashion_mnist/train/0\12058.png,0
../datasets/fashion_mnist/train/0\12069.png,0
../datasets/fashion_mnist/train/0\12077.png,0
../datasets/fashion_mnist/train/0\12083.png,0
../datasets/fashion_mnist/train/0\12085.png,0
../datasets/fashion_mnist/train/0\12094.png,0
../datasets/fashion_mnist/train/0\12100.png,0
../datasets/fashion_mnist/train/0\12113.png,0
../datasets/fashion_mnist/train/0\12115.png,0
../datasets/fashion_mnist/train/0\12138.png,0
../datasets/fashion_mnist/train/0\12147.png,0
../datasets/fashion_mnist/train/0\12160.png,0
../datasets/fashion_mnist/train/0\12168.png,0
../datasets/fashion_mnist/train/0\12171.png,0
../datasets/fashion_mnist/train/0\12193.png,0
../datasets/fashion_mnist/train/0\12196.png,0
../datasets/fashion_mnist/train/0\12197.png,0
../datasets/fashion_mnist/train/0\12198.png,0
../datasets/fashion_mnist/train/0\1220.png,0
../datasets/fashion_mnist/train/0\12206.png,0
../datasets/fashion_mnist/train/0\12214.png,0
../datasets/fashion_mnist/train/0\12223.png,0
../datasets/fashion_mnist/train/0\1223.png,0
../datasets/fashion_mnist/train/0\12234.png,0
../datasets/fashion_mnist/train/0\12237.png,0
../datasets/fashion_mnist/train/0\1224.png,0
../datasets/fashion_mnist/train/0\12243.png,0
../datasets/fashion_mnist/train/0\12253.png,0
../datasets/fashion_mnist/train/0\12263.png,0
../datasets/fashion_mnist/train/0\12264.png,0
../datasets/fashion_mnist/train/0\12266.png,0
../datasets/fashion_mnist/train/0\12270.png,0
../datasets/fashion_mnist/train/0\12278.png,0
../datasets/fashion_mnist/train/0\12282.png,0
../datasets/fashion_mnist/train/0\12291.png,0
../datasets/fashion_mnist/train/0\12301.png,0
../datasets/fashion_mnist/train/0\12310.png,0
../datasets/fashion_mnist/train/0\12318.png,0
../datasets/fashion_mnist/train/0\12324.png,0
../datasets/fashion_mnist/train/0\12329.png,0
../datasets/fashion_mnist/train/0\12334.png,0
../datasets/fashion_mnist/train/0\12336.png,0
../datasets/fashion_mnist/train/0\12363.png,0
../datasets/fashion_mnist/train/0\12366.png,0
../datasets/fashion_mnist/train/0\12370.png,0
../datasets/fashion_mnist/train/0\12376.png,0
../datasets/fashion_mnist/train/0\12378.png,0
../datasets/fashion_mnist/train/0\12386.png,0
../datasets/fashion_mnist/train/0\12387.png,0
../datasets/fashion_mnist/train/0\12390.png,0
../datasets/fashion_mnist/train/0\12409.png,0
../datasets/fashion_mnist/train/0\12423.png,0
../datasets/fashion_mnist/train/0\12425.png,0
../datasets/fashion_mnist/train/0\1243.png,0
../datasets/fashion_mnist/train/0\12442.png,0
../datasets/fashion_mnist/train/0\12448.png,0
../datasets/fashion_mnist/train/0\12459.png,0
../datasets/fashion_mnist/train/0\12469.png,0
../datasets/fashion_mnist/train/0\12470.png,0
../datasets/fashion_mnist/train/0\12506.png,0
../datasets/fashion_mnist/train/0\12508.png,0
../datasets/fashion_mnist/train/0\12516.png,0
../datasets/fashion_mnist/train/0\12522.png,0
../datasets/fashion_mnist/train/0\12524.png,0
../datasets/fashion_mnist/train/0\12534.png,0
../datasets/fashion_mnist/train/0\1254.png,0
../datasets/fashion_mnist/train/0\12546.png,0
../datasets/fashion_mnist/train/0\12556.png,0
../datasets/fashion_mnist/train/0\12560.png,0
../datasets/fashion_mnist/train/0\12564.png,0
../datasets/fashion_mnist/train/0\12567.png,0
../datasets/fashion_mnist/train/0\12575.png,0
../datasets/fashion_mnist/train/0\12579.png,0
../datasets/fashion_mnist/train/0\12595.png,0
../datasets/fashion_mnist/train/0\12599.png,0
../datasets/fashion_mnist/train/0\12608.png,0
../datasets/fashion_mnist/train/0\12610.png,0
../datasets/fashion_mnist/train/0\12614.png,0
../datasets/fashion_mnist/train/0\1262.png,0
../datasets/fashion_mnist/train/0\12622.png,0
../datasets/fashion_mnist/train/0\12631.png,0
../datasets/fashion_mnist/train/0\12644.png,0
../datasets/fashion_mnist/train/0\1265.png,0
../datasets/fashion_mnist/train/0\12659.png,0
../datasets/fashion_mnist/train/0\1266.png,0
../datasets/fashion_mnist/train/0\12679.png,0
../datasets/fashion_mnist/train/0\12681.png,0
../datasets/fashion_mnist/train/0\12690.png,0
../datasets/fashion_mnist/train/0\12707.png,0
../datasets/fashion_mnist/train/0\12709.png,0
../datasets/fashion_mnist/train/0\12714.png,0
../datasets/fashion_mnist/train/0\12727.png,0
../datasets/fashion_mnist/train/0\12741.png,0
../datasets/fashion_mnist/train/0\12753.png,0
../datasets/fashion_mnist/train/0\12767.png,0
../datasets/fashion_mnist/train/0\12786.png,0
../datasets/fashion_mnist/train/0\1280.png,0
../datasets/fashion_mnist/train/0\12804.png,0
../datasets/fashion_mnist/train/0\12806.png,0
../datasets/fashion_mnist/train/0\12828.png,0
../datasets/fashion_mnist/train/0\12831.png,0
../datasets/fashion_mnist/train/0\12838.png,0
../datasets/fashion_mnist/train/0\12842.png,0
../datasets/fashion_mnist/train/0\1285.png,0
../datasets/fashion_mnist/train/0\12858.png,0
../datasets/fashion_mnist/train/0\12868.png,0
../datasets/fashion_mnist/train/0\12878.png,0
../datasets/fashion_mnist/train/0\12899.png,0
../datasets/fashion_mnist/train/0\12906.png,0
../datasets/fashion_mnist/train/0\12908.png,0
../datasets/fashion_mnist/train/0\12915.png,0
../datasets/fashion_mnist/train/0\12928.png,0
../datasets/fashion_mnist/train/0\12935.png,0
../datasets/fashion_mnist/train/0\12946.png,0
../datasets/fashion_mnist/train/0\12956.png,0
../datasets/fashion_mnist/train/0\12959.png,0
../datasets/fashion_mnist/train/0\12960.png,0
../datasets/fashion_mnist/train/0\12979.png,0
../datasets/fashion_mnist/train/0\12983.png,0
../datasets/fashion_mnist/train/0\12985.png,0
../datasets/fashion_mnist/train/0\12997.png,0
../datasets/fashion_mnist/train/0\13009.png,0
../datasets/fashion_mnist/train/0\1301.png,0
../datasets/fashion_mnist/train/0\13010.png,0
../datasets/fashion_mnist/train/0\1303.png,0
../datasets/fashion_mnist/train/0\13030.png,0
../datasets/fashion_mnist/train/0\13043.png,0
../datasets/fashion_mnist/train/0\13052.png,0
../datasets/fashion_mnist/train/0\13054.png,0
../datasets/fashion_mnist/train/0\13055.png,0
../datasets/fashion_mnist/train/0\1306.png,0
../datasets/fashion_mnist/train/0\13063.png,0
../datasets/fashion_mnist/train/0\13070.png,0
../datasets/fashion_mnist/train/0\1308.png,0
../datasets/fashion_mnist/train/0\13082.png,0
../datasets/fashion_mnist/train/0\13095.png,0
../datasets/fashion_mnist/train/0\13104.png,0
../datasets/fashion_mnist/train/0\13107.png,0
../datasets/fashion_mnist/train/0\13120.png,0
../datasets/fashion_mnist/train/0\13121.png,0
../datasets/fashion_mnist/train/0\13128.png,0
../datasets/fashion_mnist/train/0\13142.png,0
../datasets/fashion_mnist/train/0\13144.png,0
../datasets/fashion_mnist/train/0\13153.png,0
../datasets/fashion_mnist/train/0\13165.png,0
../datasets/fashion_mnist/train/0\13166.png,0
../datasets/fashion_mnist/train/0\13182.png,0
../datasets/fashion_mnist/train/0\13184.png,0
../datasets/fashion_mnist/train/0\13196.png,0
../datasets/fashion_mnist/train/0\13199.png,0
../datasets/fashion_mnist/train/0\13204.png,0
../datasets/fashion_mnist/train/0\13208.png,0
../datasets/fashion_mnist/train/0\13223.png,0
../datasets/fashion_mnist/train/0\13224.png,0
../datasets/fashion_mnist/train/0\13225.png,0
../datasets/fashion_mnist/train/0\13240.png,0
../datasets/fashion_mnist/train/0\13241.png,0
../datasets/fashion_mnist/train/0\13270.png,0
../datasets/fashion_mnist/train/0\13276.png,0
../datasets/fashion_mnist/train/0\13283.png,0
../datasets/fashion_mnist/train/0\13284.png,0
../datasets/fashion_mnist/train/0\13300.png,0
../datasets/fashion_mnist/train/0\13301.png,0
../datasets/fashion_mnist/train/0\13317.png,0
../datasets/fashion_mnist/train/0\13331.png,0
../datasets/fashion_mnist/train/0\13367.png,0
../datasets/fashion_mnist/train/0\13379.png,0
../datasets/fashion_mnist/train/0\1339.png,0
../datasets/fashion_mnist/train/0\13398.png,0
../datasets/fashion_mnist/train/0\13407.png,0
../datasets/fashion_mnist/train/0\13433.png,0
../datasets/fashion_mnist/train/0\13448.png,0
../datasets/fashion_mnist/train/0\1346.png,0
../datasets/fashion_mnist/train/0\1347.png,0
../datasets/fashion_mnist/train/0\13479.png,0
../datasets/fashion_mnist/train/0\1348.png,0
../datasets/fashion_mnist/train/0\13486.png,0
../datasets/fashion_mnist/train/0\13490.png,0
../datasets/fashion_mnist/train/0\13501.png,0
../datasets/fashion_mnist/train/0\13505.png,0
../datasets/fashion_mnist/train/0\13513.png,0
../datasets/fashion_mnist/train/0\13519.png,0
../datasets/fashion_mnist/train/0\13547.png,0
../datasets/fashion_mnist/train/0\13551.png,0
../datasets/fashion_mnist/train/0\13566.png,0
../datasets/fashion_mnist/train/0\13572.png,0
../datasets/fashion_mnist/train/0\13584.png,0
../datasets/fashion_mnist/train/0\13594.png,0
../datasets/fashion_mnist/train/0\13595.png,0
../datasets/fashion_mnist/train/0\13598.png,0
../datasets/fashion_mnist/train/0\13603.png,0
../datasets/fashion_mnist/train/0\13607.png,0
../datasets/fashion_mnist/train/0\13609.png,0
../datasets/fashion_mnist/train/0\13614.png,0
../datasets/fashion_mnist/train/0\13632.png,0
../datasets/fashion_mnist/train/0\13638.png,0
../datasets/fashion_mnist/train/0\1364.png,0
../datasets/fashion_mnist/train/0\13641.png,0
../datasets/fashion_mnist/train/0\13647.png,0
../datasets/fashion_mnist/train/0\13674.png,0
../datasets/fashion_mnist/train/0\13677.png,0
../datasets/fashion_mnist/train/0\13686.png,0
../datasets/fashion_mnist/train/0\13687.png,0
../datasets/fashion_mnist/train/0\13698.png,0
../datasets/fashion_mnist/train/0\1370.png,0
../datasets/fashion_mnist/train/0\13706.png,0
../datasets/fashion_mnist/train/0\13707.png,0
../datasets/fashion_mnist/train/0\13714.png,0
../datasets/fashion_mnist/train/0\13719.png,0
../datasets/fashion_mnist/train/0\13747.png,0
../datasets/fashion_mnist/train/0\13769.png,0
../datasets/fashion_mnist/train/0\13789.png,0
../datasets/fashion_mnist/train/0\1379.png,0
../datasets/fashion_mnist/train/0\13792.png,0
../datasets/fashion_mnist/train/0\13804.png,0
../datasets/fashion_mnist/train/0\13814.png,0
../datasets/fashion_mnist/train/0\13868.png,0
../datasets/fashion_mnist/train/0\13879.png,0
../datasets/fashion_mnist/train/0\13902.png,0
../datasets/fashion_mnist/train/0\13907.png,0
../datasets/fashion_mnist/train/0\13910.png,0
../datasets/fashion_mnist/train/0\13922.png,0
../datasets/fashion_mnist/train/0\13929.png,0
../datasets/fashion_mnist/train/0\1393.png,0
../datasets/fashion_mnist/train/0\13932.png,0
../datasets/fashion_mnist/train/0\13935.png,0
../datasets/fashion_mnist/train/0\13938.png,0
../datasets/fashion_mnist/train/0\13944.png,0
../datasets/fashion_mnist/train/0\13949.png,0
../datasets/fashion_mnist/train/0\13951.png,0
../datasets/fashion_mnist/train/0\13953.png,0
../datasets/fashion_mnist/train/0\13956.png,0
../datasets/fashion_mnist/train/0\13965.png,0
../datasets/fashion_mnist/train/0\13969.png,0
../datasets/fashion_mnist/train/0\13971.png,0
../datasets/fashion_mnist/train/0\13989.png,0
../datasets/fashion_mnist/train/0\1399.png,0
../datasets/fashion_mnist/train/0\14005.png,0
../datasets/fashion_mnist/train/0\14022.png,0
../datasets/fashion_mnist/train/0\14028.png,0
../datasets/fashion_mnist/train/0\14052.png,0
../datasets/fashion_mnist/train/0\14058.png,0
../datasets/fashion_mnist/train/0\14069.png,0
