,task_id,func_name,text1,text2,result,inference_time,timestamp
23,01_unnecessary_prints,get_prob,print(any([p % 2 == 1 for p in primes])),,-0.9260923,0.031,1790181692.046
24,01_unnecessary_prints,get_prob,print(sum(p for p in primes if p >= 10)),,-1.2612599,0.031,1790181692.077
25,01_unnecessary_prints,get_prob,print(max(p for p in primes if p % 3 == 2)),,-0.82119054,0.031,1790181692.124
26,01_unnecessary_prints,get_prob,print(min(p for p in primes if p % 3 == 1)),,-1.0670224,0.031,1790181692.156
27,01_unnecessary_prints,get_prob,print(all(p % 2 == 1 for p in primes)),,-0.6774274,0.031,1790181692.187
28,01_unnecessary_prints,get_prob,print(any(p % 2 == 1 for p in primes)),,-0.8549521,0.031,1790181692.218
29,01_unnecessary_prints,get_prob,print(txt_files),,-0.6626816,0.031,1790181692.249
30,01_unnecessary_prints,get_prob,print(function_result),,-0.6556953,0.031,1790181692.296
31,01_unnecessary_prints,get_prob,"print(""최종 반환:"", result)",,-0.18545887,0.031,1790181692.327
32,01_similar_variables,get_embedding,PRESERVED_WORDS,,"[-0.2713275  -1.2743421   0.51819575 -0.13206954 -2.8029208  -0.61808527
 -2.333367   -1.1559184  -1",0.047,1790181694.343
33,01_similar_variables,get_embedding,QUOTES,,"[ 1.60291743e+00  6.27811074e-01  1.03575039e+00  2.63295507e+00
 -1.24531329e+00  1.38920844e-01 -1",0.031,1790181694.39
34,01_similar_variables,get_embedding,TWO_DOUBLE_QUOTES,,"[-7.40021348e-01  1.69939530e+00  1.06741977e+00  2.64537024e+00
 -1.35202706e+00 -1.79424226e-01 -2",0.031,1790181694.437
35,01_similar_variables,get_embedding,QUOTES_BOUND,,"[ 5.30089915e-01  3.33209932e-01 -4.22629774e-01  1.48489618e+00
  2.78083801e-01 -1.44065663e-01 -8",0.031,1790181694.484
36,01_similar_variables,get_embedding,ANY_CONST_OR_VAR,,"[ 1.07338595e+00  5.77834189e-01  2.84642744e+00  1.84485483e+00
 -1.70496571e+00 -6.98827803e-01 -2",0.031,1790181694.546
37,01_similar_variables,get_embedding,result,,"[ 1.50070146e-01 -6.90646470e-01 -1.49498022e+00  4.32917662e-02
 -6.70908988e-01  1.64463413e+00 -2",0.031,1790181694.609
38,01_similar_variables,get_embedding,final_review,,"[ 1.43007421e+00 -1.39740682e+00  1.09962180e-01  1.90777689e-01
  2.08379221e+00  1.83509445e+00 -6",0.031,1790181695.171
39,01_similar_variables,get_embedding,py_file_path,,"[ 1.43470323e+00 -1.06722808e+00  1.08706784e+00  4.84789044e-01
  4.08067465e-01 -1.03401577e+00  6",0.031,1790181695.312
40,01_similar_variables,get_embedding,human_friendly_review,,"[ 1.06236935e+00 -2.09267068e+00  1.41793191e+00  1.35787559e+00
  1.22186339e+00  2.02616262e+00 -1",0.031,1790181695.437
41,01_similar_variables,get_embedding,info_key,,"[ 0.9432577   0.47532064  2.2672737   1.7432553  -0.5378161  -0.3224824
 -0.67114294 -1.2485342   0.",0.031,1790181695.577
42,01_similar_variables,get_embedding,human_friendly_info_key,,"[ 3.29828002e-02 -1.29650986e+00  3.06193495e+00  1.73944783e+00
 -1.19544953e-01 -8.05066466e-01 -9",0.031,1790181695.733
43,01_similar_variables,get_embedding,item,,"[-1.70121658e+00 -2.73362327e+00  8.14968050e-01  3.09687287e-01
 -9.54889119e-01 -3.28418493e-01 -1",0.047,1790181696.015
44,01_similar_variables,get_embedding,replaced_newline_str,,"[ 1.26106620e+00 -5.56349635e-01 -6.69623911e-01  1.30045700e+00
 -1.11277497e+00  1.73344716e-01 -1",0.031,1790181696.624
45,01_similar_variables,get_embedding,readline,,"[ 6.85501218e-01 -8.76274943e-01  3.50546658e-01  6.58995986e-01
 -7.13363439e-02 -1.28536391e+00 -1",0.047,1790181696.812
46,01_similar_variables,get_embedding,token,,"[-2.76668280e-01 -4.16130036e-01  1.35120523e+00  1.54425815e-01
  4.40712363e-01  1.67601287e+00 -2",0.031,1790181696.999
47,01_similar_variables,get_embedding,lines,,"[ 6.09271944e-01  5.86828470e-01  1.92528620e-01  1.31053102e+00
 -3.69069606e-01 -1.62516451e+00 -1",0.031,1790181697.202
48,01_similar_variables,get_embedding,i,,"[-2.41392460e-02 -1.07842410e+00  2.70276165e+00  4.21162099e-01
 -8.93979728e-01 -7.71125376e-01 -4",0.031,1790181697.593
49,01_similar_variables,get_embedding,line,,"[ 8.81572440e-02  2.28238776e-01  6.88335359e-01  6.16577685e-01
 -1.11532986e+00 -2.34588599e+00 -6",0.047,1790181697.812
50,01_similar_variables,get_embedding,pattern,,"[ 3.13648969e-01  1.10282503e-01 -1.86384678e+00  1.21692550e+00
 -1.24632061e+00 -8.94546449e-01 -2",0.031,1790181698.03
51,01_similar_variables,get_embedding,matched_lines,,"[ 2.69875026e+00  1.58135760e+00 -1.38071704e+00  1.42794681e+00
  1.64997414e-01 -2.50884032e+00  1",0.031,1790181698.265
52,01_similar_variables,get_embedding,tokens,,"[-5.21376550e-01 -2.72117352e+00  1.06133418e-02  3.71768363e-02
 -2.00711295e-01  3.57539564e-01 -2",0.031,1790181699.608
53,01_similar_variables,get_embedding,dist,,"[ 9.15045261e-01  1.97513178e-01  1.64078665e+00 -3.32405776e-01
 -1.84406984e+00  6.05179131e-01 -6",0.031,1790181699.874
54,01_similar_variables,get_embedding,py_code,,"[ 4.64796454e-01 -9.14361000e-01  8.41941059e-01  1.34452057e+00
 -2.14940757e-01 -6.14155114e-01 -1",0.047,1790181700.577
55,01_similar_variables,get_embedding,parsed_py_code,,"[ 1.75202286e+00 -6.22861505e-01 -1.45798159e+00  1.74236894e+00
 -2.83700526e-01  1.62411571e+00 -1",0.047,1790181701.14
56,01_similar_variables,get_embedding,max_line_no,,"[-2.49682426e+00 -1.32957482e+00  1.81903526e-01  1.58765638e+00
  1.19021988e+00 -2.52786803e+00  1",0.047,1790181701.452
57,01_similar_variables,get_embedding,function_name_by_line,,"[-5.51962972e-01 -2.94677258e-01 -1.73455358e-01  1.46589279e+00
 -1.21792352e+00 -9.60007429e-01 -1",0.031,1790181701.765
58,01_similar_variables,get_embedding,_,,"[-2.33048752e-01 -1.60566628e+00 -3.14590067e-01  6.86562598e-01
 -1.67212260e+00  3.24224442e-01 -2",0.031,1790181702.093
59,01_similar_variables,get_embedding,start_line_no,,"[ 1.17472005e+00  1.35413063e+00  2.29335022e+00 -1.60256997e-01
  2.74372578e-01  1.94771722e-01  5",0.031,1790181702.718
60,01_similar_variables,get_embedding,end_line_no,,"[-1.08813977e+00  4.96011198e-01  1.56301725e+00  1.22204888e+00
 -2.64220327e-01 -7.27367103e-01  2",0.031,1790181703.062
61,01_similar_variables,get_embedding,py_file_path_,,"[ 7.28673816e-01 -3.42784375e-01  1.27043355e+00  7.51293659e-01
  5.32017946e-01 -8.96004081e-01  9",0.031,1790181704.546
62,01_similar_variables,get_embedding,class_name_by_line,,"[-9.78279769e-01 -9.53122377e-01 -5.29284775e-01  1.10961545e+00
 -1.50543547e+00 -7.39082575e-01 -7",0.035,1790181707.276
63,01_similar_variables,get_embedding,defined_info,,"[-1.17503703e+00  6.88902318e-01  1.84916747e+00  2.11808160e-01
 -1.43506706e+00 -3.91033500e-01 -1",0.078,1790181712.222
64,01_similar_variables,get_embedding,used_info,,"[-5.26655555e-01 -1.15298772e+00  8.96903634e-01 -1.65603049e-02
  1.35996652e+00 -4.40255165e-01 -8",0.062,1790181712.753
65,01_similar_variables,get_embedding,line_no,,"[-3.21942061e-01  2.04899120e+00  1.27087665e+00  6.72639370e-01
  8.61843705e-01 -1.07899857e+00  6",0.094,1790181713.769
66,01_similar_variables,get_embedding,func_name,,"[-1.61182368e+00 -5.81736207e-01  1.16186774e+00  1.45406604e+00
 -2.82733703e+00  1.25126147e+00 -1",0.094,1790181714.347
67,01_similar_variables,get_embedding,func_name_for_func_def,,"[-9.97046232e-01 -2.11880267e-01  5.25047719e-01  2.33401418e+00
 -3.81260324e+00  7.12642133e-01 -1",0.047,1790181715.019
68,01_similar_variables,get_embedding,info_key_for_func_def,,"[-1.37103260e+00  1.25157356e-01  1.52867007e+00  2.78234243e+00
 -2.33029461e+00 -1.06613421e+00 -1",0.047,1790181716.034
69,01_similar_variables,get_embedding,import_infos,,"[ 4.30826284e-02 -9.96747091e-02  5.05073309e-01  1.22044742e+00
 -1.35224506e-01 -1.33502781e+00 -6",0.031,1790181716.565
70,01_similar_variables,get_embedding,info,,"[-1.08858383e+00  3.29525203e-01  2.10515380e+00 -9.66726243e-02
 -5.31370103e-01 -1.64437497e+00 -1",0.031,1790181717.112
71,01_similar_variables,get_embedding,import_infos_with_type,,"[-8.52683663e-01  8.16496074e-01  4.93470013e-01  3.19811749e+00
 -3.38447332e-01 -4.89078999e-01 -1",0.031,1790181717.675
72,01_similar_variables,get_embedding,name,,"[-5.77679276e-01 -3.54648620e-01  3.42875011e-02  1.53582975e-01
 -3.35779405e+00  1.94068468e+00 -1",0.047,1790181719.44
73,01_similar_variables,get_embedding,arg_names,,"[ 1.51189655e-01 -1.39891076e+00  9.93798435e-01  9.16170478e-01
 -2.25903273e+00  1.89996469e+00 -1",0.031,1790181720.018
74,01_similar_variables,get_embedding,arg_names_with_type,,"[-1.12789369e+00 -3.95405702e-02  7.46902168e-01  1.21153593e+00
 -1.92182672e+00  7.81513572e-01 -1",0.047,1790181720.617
75,01_similar_variables,get_embedding,arg_name,,"[ 0.69259757 -0.8691126   1.2497551  -0.05728678 -2.1271617   1.8020804
 -1.7093954   0.14414668  0.",0.047,1790181721.383
76,01_similar_variables,get_embedding,constant_info,,"[-1.94788069e-01 -6.39849126e-01  2.08171391e+00  9.90864277e-01
 -2.88684559e+00  6.77882060e-02 -1",0.031,1790181721.977
77,01_similar_variables,get_embedding,constant_with_type,,"[-1.65841079e+00 -6.28561139e-01  2.46287894e+00  1.97058928e+00
 -2.02213550e+00 -2.18267038e-01 -1",0.031,1790181725.055
78,01_similar_variables,get_embedding,function_bodies_info,,"[-2.82970452e+00 -8.80643845e-01  7.58663714e-01  1.57042027e+00
 -8.08374882e-01 -1.35522783e+00 -7",0.031,1790181725.679
79,01_similar_variables,get_embedding,function_name,,"[-1.25736725e+00 -1.71142653e-01  9.19746578e-01  1.20831096e+00
 -2.29973459e+00  1.34755838e+00 -9",0.031,1790181727.882
80,01_similar_variables,get_embedding,function_body,,"[ 1.19510925e+00 -1.17141211e+00 -7.85899341e-01  2.60154033e+00
 -3.36959898e-01  5.08974381e-02 -1",0.031,1790181728.711
81,01_similar_variables,get_embedding,line_idx,,"[-3.85954201e-01 -2.69497454e-01  1.12730896e+00  1.06353499e-01
 -2.85994053e-01 -1.77306688e+00  9",0.031,1790181733.836
82,01_similar_variables,get_embedding,lines_to_search,,"[-8.08395073e-02 -1.09404922e+00 -2.43999362e+00 -1.93043828e-01
  1.29045022e+00 -1.30851638e+00 -5",0.031,1790181735.403
83,01_similar_variables,get_embedding,matched,,"[-1.96974669e-02  2.08050799e+00 -4.04665858e-01  2.02318120e+00
 -1.33105493e+00 -7.87243545e-01 -6",0.031,1790181736.163
84,01_similar_variables,get_embedding,matched_text,,"[ 2.21408963e+00 -1.08134437e+00 -1.13848615e+00  8.54216456e-01
 -5.22720456e-01 -6.84233308e-01 -1",0.047,1790181736.912
85,01_similar_variables,get_embedding,matched_groups,,"[-7.94722617e-01  2.08863759e+00  4.96323884e-01  4.40584511e-01
 -2.31950283e-01  1.38376594e+00  4",0.031,1790181737.662
86,01_similar_variables,get_embedding,lines_to_show,,"[-5.76092243e-01 -1.40916252e+00 -1.52789235e+00 -7.01022923e-01
  1.30589867e+00 -1.48720527e+00 -1",0.031,1790181739.287
87,01_similar_variables,get_embedding,is_matched,,"[-1.07085824e+00  3.22007990e+00  7.83603251e-01  1.02952743e+00
 -2.55587995e-01 -9.83602047e-01 -1",0.031,1790181740.788
88,01_similar_variables,get_embedding,is_file_line_matched,,"[-2.79996216e-01  4.54842448e-01 -1.44628692e+00  2.13873342e-01
  1.59080756e+00 -2.46104717e+00  4",0.031,1790181741.725
89,01_similar_variables,get_embedding,final_result_dict,,"[ 4.03565407e-01 -9.04321969e-01 -2.39607120e+00  1.04011595e+00
 -1.67530799e+00  2.68741101e-01 -8",0.031,1790181746.069
90,01_similar_variables,get_embedding,str_pattern_1,,"[ 6.5438640e-01 -5.9764385e-01 -2.3348117e-01  1.1093779e+00
 -3.8843505e-02  4.2381197e-01 -2.87195",0.031,1790181746.881
91,01_similar_variables,get_embedding,str_pattern_2,,"[ 3.46282870e-01  2.32403919e-01 -8.65619361e-01  1.26218772e+00
  2.62786895e-01  6.80226266e-01 -2",0.031,1790181747.725
92,01_similar_variables,get_embedding,regex,,"[-9.53945637e-01 -1.68106273e-01 -1.32163048e+00 -1.36524558e-01
 -9.44930553e-01  2.57077754e-01 -1",0.031,1790181748.725
93,01_similar_variables,get_embedding,last_if_elif_line_idx,,"[-0.06976788  1.4663202   0.31352824  1.1781371   1.5371697  -2.4956758
  0.951703   -0.4288987   0.",0.047,1790181751.711
94,01_similar_variables,get_embedding,current_if_elifs,,"[-1.06236911e+00 -5.00012040e-01 -6.94313645e-01 -1.33332574e+00
  5.48170567e-01 -2.34051037e+00 -7",0.031,1790181752.586
95,01_similar_variables,get_embedding,keyword,,"[-1.66764641e+00 -1.57545459e+00 -1.35176933e+00  4.43545252e-01
  1.12266146e-01  2.76198834e-01 -1",0.062,1790181757.898
96,01_similar_variables,get_embedding,var_name,,"[ 1.51733086e-01 -3.25138164e+00 -8.43650103e-02  1.31502271e+00
 -2.35124397e+00  1.27830219e+00 -1",0.062,1790181759.007
97,01_similar_variables,get_embedding,checks,,"[-1.05748212e+00 -7.11369097e-01  1.20691454e+00 -6.37647212e-01
  5.03405392e-01 -4.42471914e-02 -2",0.094,1790181763.71
98,01_similar_variables,get_embedding,python_basics_result,,"[ 1.12694204e+00 -4.21834588e-01  3.27420861e-01  1.30256623e-01
 -3.79970998e-01  8.11295748e-01 -1",0.078,1790181775.8
99,01_similar_variables,get_embedding,basic_convention_result,,"[ 3.86481702e-01 -6.50505543e-01 -9.05030072e-01  7.38011122e-01
 -8.34248722e-01  8.84805799e-01 -3",0.031,1790181776.832
100,01_similar_variables,get_embedding,simplification_result,,"[ 1.04440010e+00 -6.25629485e-01 -9.27152872e-01 -6.78216159e-01
 -1.69323671e+00  8.59770715e-01 -1",0.031,1790181777.863
101,01_similar_variables,get_embedding,other_pythonic_result,,"[-3.03115547e-01  2.46561505e-02 -1.24379945e+00  1.19918847e+00
 -2.16273808e+00 -1.51097506e-01 -1",0.031,1790181779.066
102,01_similar_variables,get_embedding,exceptions_result,,"[-7.74134159e-01 -7.42713630e-01 -5.96017420e-01  1.14953756e+00
 -1.02026212e+00  1.71856213e+00 -6",0.031,1790181780.113
103,01_similar_variables,get_embedding,cohesiveness_and_class_result,,"[-6.39853179e-01  4.79676992e-01 -5.21710157e-01  7.94554651e-01
 -2.44397306e+00 -3.33922267e-01  2",0.031,1790181781.201
104,01_similar_variables,get_embedding,final_result,,"[ 1.18051600e+00 -7.68147945e-01 -4.79227066e-01 -2.78020799e-01
  1.92401141e-01  4.44787741e-02 -1",0.047,1790181782.42
105,01_similar_variables,get_embedding,file_name_format,,"[ 1.25880301e+00 -2.73694181e+00  1.84533358e-01 -5.01586676e-01
 -2.62595677e+00  8.69689167e-01 -1",0.047,1790181783.826
106,01_similar_variables,get_embedding,import_info,,"[ 1.65626436e-01 -8.82822216e-01  4.66753244e-02  4.66861576e-01
  4.45257753e-01 -9.55366731e-01 -9",0.047,1790181786.451
107,01_similar_variables,get_embedding,body_1_lines,,"[ 2.89481783e+00 -8.34774435e-01 -8.85669410e-01  1.43373942e+00
  1.05893171e+00 -5.84700525e-01 -2",0.031,1790181788.607
108,01_similar_variables,get_embedding,body_2_lines,,"[ 1.9767812  -1.0568144  -0.9209209   2.1578383   1.6752225  -0.9709286
  0.7101179  -1.647186   -1.",0.031,1790181790.966
109,01_similar_variables,get_embedding,seq_matcher,,"[ 1.39168179e+00  1.89502478e-01 -1.12994529e-01  5.35936892e-01
 -8.58182907e-01 -2.54927605e-01  1",0.031,1790181793.326
110,01_similar_variables,get_embedding,lcs,,"[-4.32095498e-01 -4.93698239e-01 -1.07582927e+00 -9.69684541e-01
 -2.94932902e-01 -2.71594715e+00  5",0.031,1790181794.466
111,01_similar_variables,get_embedding,cond_lcs_1,,"[ 1.20545387e+00 -1.06653547e+00  5.36737680e-01 -1.36872962e-01
 -4.03667271e-01 -2.01843858e+00  4",0.031,1790181795.613
112,01_similar_variables,get_embedding,cond_lcs_2,,"[-2.91696548e-01  8.80438030e-01  2.04651505e-01  6.40540898e-01
  1.27318180e+00 -2.14731956e+00  9",0.031,1790181796.928
113,01_similar_variables,get_embedding,cond_lcs_3,,"[-3.08162212e-01  7.39269316e-01  7.29979277e-01  4.38471258e-01
  8.53538692e-01 -1.20077920e+00  4",0.047,1790181798.084
114,01_similar_variables,get_embedding,imported_dict,,"[ 1.1626705e+00 -1.7318214e+00 -1.0722233e+00  2.6857605e+00
  3.8037542e-01  1.3056666e+00 -1.20367",0.031,1790181800.522
115,01_similar_variables,get_embedding,all_unused_list,,"[-2.82913399e+00  3.10794711e-01 -2.28725076e-01 -1.03307426e+00
  1.00690150e+00 -8.70602846e-01 -8",0.062,1790181805.85
116,01_similar_variables,get_embedding,k,,"[ 8.77440989e-01 -3.81589621e-01  3.52257085e+00  1.26163459e+00
  6.66062653e-01 -3.04631591e-01 -3",0.062,1790181807.084
117,01_similar_variables,get_embedding,defined_info_list,,"[-1.19665158e+00  7.95781970e-01  1.12246335e+00 -5.70560575e-01
  6.28832817e-01 -1.00849353e-01 -1",0.094,1790181808.365
118,01_similar_variables,get_embedding,used_names,,"[-1.07718110e+00  1.06772578e+00  1.93182397e+00  9.32121396e-01
 -2.05939150e+00  7.56344497e-01 -4",0.031,1790181809.74
119,01_similar_variables,get_embedding,defined_names,,"[-2.8800883e+00  7.8915012e-01  1.9088501e+00  1.3119004e+00
 -2.0609336e+00  6.3102734e-01 -1.82190",0.031,1790181810.989
120,01_similar_variables,get_embedding,defined_set,,"[-1.50228369e+00  6.37012661e-01  2.06180596e+00  3.66359174e-01
 -2.47716814e-01 -1.92045057e+00 -1",0.031,1790181813.582
121,01_similar_variables,get_embedding,used_set,,"[-3.47853959e-01 -3.29501145e-02  2.21358800e+00 -9.26414490e-01
  9.91465390e-01 -1.43218124e+00 -1",0.031,1790181814.817
122,01_similar_variables,get_embedding,unused_set,,"[-1.1751523e+00 -4.4522262e-01  1.5438576e+00 -1.1070284e+00
 -3.7316427e-01 -1.0451794e+00 -7.45729",0.031,1790181816.238
123,01_similar_variables,get_embedding,unused_list,,"[-1.92149675e+00  1.74972665e+00  4.80845541e-01 -5.36664426e-01
  9.95189607e-01 -7.54112244e-01 -1",0.031,1790181817.488
124,01_similar_variables,get_embedding,text_embedding_model,,"[ 1.12559092e+00 -8.34545866e-02 -1.34280074e+00  9.13620532e-01
 -9.58644450e-01 -1.31488872e+00  6",0.031,1790181820.129
125,01_similar_variables,get_embedding,re_logger,,"[-1.91713905e+00 -4.51477706e-01 -9.95733619e-01  1.20755792e+00
 -6.11163020e-01 -1.51415821e-02 -6",0.031,1790181822.801
126,01_similar_variables,get_embedding,re_print,,"[ 2.4237151e-01 -6.6327131e-01  1.8642629e+00  2.1522188e-01
  6.0190701e-01 -7.8412712e-01 -4.31447",0.031,1790181824.098
127,01_similar_variables,get_embedding,py_code_lines,,"[-8.03950489e-01 -3.12892616e-01  1.20505071e+00  2.15731859e+00
  1.02745128e+00 -1.97774398e+00 -3",0.031,1790181827.191
128,01_similar_variables,get_embedding,logger_loggings,,"[-3.81940991e-01 -5.55326462e-01 -1.91648686e+00  1.94676995e+00
 -9.58684325e-01 -1.39148995e-01  7",0.031,1790181828.659
129,01_similar_variables,get_embedding,prints,,"[ 2.0978077e-01 -2.0441945e+00  1.1741563e+00  1.3674842e+00
 -1.0329825e+00  2.5491261e-01 -1.14505",0.047,1790181832.722
130,01_similar_variables,get_embedding,print_types,,"[-2.75853729e+00 -6.78720832e-01  1.73301435e+00  2.37202311e+00
 -2.55102420e+00 -1.74824405e+00 -2",0.047,1790181836.832
131,01_similar_variables,get_embedding,print_collection,,"[-2.14987946e+00 -1.88279605e+00 -1.84285164e+00  3.99020851e-01
 -5.88789582e-01 -1.79800546e+00 -1",0.031,1790181838.347
132,01_similar_variables,get_embedding,print_type,,"[-1.25079215e+00 -1.86799979e+00  1.97524321e+00  1.35142195e+00
 -2.16547251e+00 -7.95587152e-02 -1",0.031,1790181839.722
133,01_similar_variables,get_embedding,defined_constant_names,,"[-1.58433938e+00 -7.16010511e-01  1.46771801e+00  1.84757400e+00
 -2.99865842e+00  1.25055850e+00 -1",0.031,1790181846.816
134,01_similar_variables,get_embedding,repeated_long_strs,,"[ 1.31009769e+00 -3.54424149e-01 -1.15442133e+00  1.80324686e+00
  5.61017811e-01  1.15343668e-02  3",0.031,1790181848.378
135,01_similar_variables,get_embedding,simplified_function_body_list,,"[-6.16096631e-02 -2.38960654e-01 -2.61799550e+00  2.12902522e+00
 -2.92483084e-02  3.88448715e-01 -1",0.031,1790181849.784
136,01_similar_variables,get_embedding,constant_value_info,,"[ 5.76487541e-01 -2.10190378e-02  2.93299270e+00  9.26656425e-01
 -2.71361732e+00  9.78968680e-01 -1",0.062,1790181856.09
137,01_similar_variables,get_embedding,defind_constants_info,,"[-2.53063583e+00 -4.69349653e-01  6.09449685e-01  1.23557091e+00
 -2.97399235e+00 -2.11151302e-01 -1",0.094,1790181857.59
138,01_similar_variables,get_embedding,func,,"[ 7.56066024e-01  8.65344524e-01  7.04018116e-01  4.78264332e-01
 -2.12490177e+00  9.61741149e-01 -1",0.094,1790181860.684
139,01_similar_variables,get_embedding,info_list,,"[ 2.39379946e-02  2.21329853e-01  1.71417999e+00 -1.07117021e+00
  1.01043630e+00 -8.84863496e-01  4",0.031,1790181862.309
140,01_similar_variables,get_embedding,long_constant_value_info,,"[ 7.29635656e-01 -2.90546864e-01  1.99279106e+00  8.54353666e-01
  2.36131772e-01 -1.10120833e-01 -8",0.031,1790181863.777
141,01_similar_variables,get_embedding,function_body_items,,"[-1.11533546e+00 -8.63285124e-01 -1.78739607e+00  2.41066313e+00
 -6.05616271e-01 -4.77379024e-01 -1",0.031,1790181881.299
142,01_similar_variables,get_embedding,start_line,,"[ 1.40510345e+00  6.40239716e-01  1.83258796e+00 -7.60661483e-01
 -7.92866230e-01 -8.09186757e-01 -2",0.031,1790181887.787
143,01_similar_variables,get_embedding,simplified_body,,"[ 2.3608458  -0.71682453 -2.3264031   1.9132863  -0.8486252   0.84307146
 -0.58825773 -0.30033055 -0",0.031,1790181889.381
144,01_similar_variables,get_embedding,existing_simplified_body,,"[ 1.94401455e+00  1.59280562e+00 -2.21597815e+00  7.11152613e-01
 -3.40424746e-01 -8.91773462e-01 -6",0.031,1790181891.132
145,01_similar_variables,get_embedding,text_embedding_logs,,"[ 1.27378023e+00 -1.32166004e+00 -2.39169312e+00  2.21686363e+00
 -6.47071719e-01 -1.66277528e+00  1",0.031,1790181892.725
146,01_similar_variables,get_embedding,all_similar_text_pairs,,"[ 9.66372848e-01 -1.38851449e-01 -2.75321752e-02  1.56319547e+00
  8.81870866e-01 -2.41929129e-01 -7",0.031,1790181894.491
147,01_similar_variables,get_embedding,embedding_vector,,"[ 0.77378607 -3.2918358   0.14419366  1.7373449  -0.88166505 -1.6661209
  1.7984248  -0.5917021   0.",0.094,1790181901.598
148,01_similar_variables,get_embedding,log,,"[-1.47888327e+00 -6.74697980e-02 -1.28052270e+00  1.77430916e+00
 -1.26553500e+00 -1.06043315e+00 -5",0.031,1790181903.395
149,01_similar_variables,get_embedding,cos_sim,,"[ 1.21633506e+00  1.43043268e+00  4.23267663e-01  1.80095935e+00
 -1.43820331e-01  4.05100405e-01 -2",0.031,1790181905.051
150,01_similar_variables,get_embedding,all_variables_dict,,"[-7.82971561e-01 -1.76426017e+00  7.90479779e-01  1.05435300e+00
 -2.90324450e-01 -9.24210668e-01 -1",0.031,1790181910.27
151,01_similar_variables,get_embedding,variable_info,,"[-6.58567529e-03 -2.14765692e+00  1.80531728e+00  9.15160179e-01
 -1.75851893e+00 -9.75909352e-01 -8",0.031,1790181918.011
152,01_similar_variables,get_embedding,func_annot_dict,,"[-7.75088891e-02 -3.67191821e-01  2.13117838e-01  2.46413207e+00
 -2.18391347e+00 -4.32349443e-02 -1",0.047,1790181932.724
153,01_similar_variables,get_embedding,function_defs,,"[-1.19859552e+00  7.10925102e-01  1.01086128e+00  2.23899245e+00
 -2.35306358e+00 -8.20414603e-01 -1",0.031,1790181940.724
154,01_similar_variables,get_embedding,func_args,,"[ 0.46136728 -0.5132641   0.74891365  1.600275   -0.3295025   2.5454187
 -1.4101502  -0.5825755  -0.",0.062,1790181946.453
155,01_similar_variables,get_embedding,func_arg_names,,"[ 0.2879214  -1.0713537   0.7017388   1.8502359  -2.695853    2.1834192
 -1.6852496  -0.25724694  1.",0.094,1790181950.3
156,01_similar_variables,get_embedding,func_annots,,"[-1.55123556e+00 -5.78758776e-01  2.06549242e-01  3.28549862e-01
 -1.85865772e+00 -8.89716864e-01 -1",0.094,1790181952.363
