epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
28,0.08110964298248291,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9886355565025926
29,0.0811532735824585,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9885645287307337
30,0.0811532735824585,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9885645287307337
31,0.0810808539390564,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9885645287307337
32,0.08090364187955856,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9887776120463101
33,0.08134909719228745,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9889196675900278
34,0.08019602298736572,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9892748064493216
35,0.07913622260093689,0.97,359,29,10,2,0.9944598337950139,0.9728997289972899,0.9835616438356164,0.9892748064493216
36,0.08074670284986496,0.9675,359,28,11,2,0.9944598337950139,0.9702702702702702,0.9822161422708618,0.9883514454151573
37,0.07977203279733658,0.9675,358,29,10,3,0.9916897506925207,0.9728260869565217,0.9821673525377228,0.9892037786774629
38,0.08737510442733765,0.9625,359,26,13,2,0.9944598337950139,0.9650537634408602,0.9795361527967259,0.9890617231337454
39,0.08214310556650162,0.965,359,27,12,2,0.9944598337950139,0.967654986522911,0.9808743169398908,0.9892037786774629
40,0.0804060623049736,0.9625,357,28,11,4,0.9889196675900277,0.970108695652174,0.9794238683127572,0.9892748064493216
41,0.08095742762088776,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9887776120463102
42,0.0821956917643547,0.9625,359,26,13,2,0.9944598337950139,0.9650537634408602,0.9795361527967259,0.9889906953618866
43,0.08067775517702103,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9890617231337453
44,0.08078893274068832,0.96,357,27,12,4,0.9889196675900277,0.967479674796748,0.978082191780822,0.9891327509056042
45,0.0805315375328064,0.96,357,27,12,4,0.9889196675900277,0.967479674796748,0.978082191780822,0.9889196675900277
46,0.08255710452795029,0.9625,359,26,13,2,0.9944598337950139,0.9650537634408602,0.9795361527967259,0.9890617231337453
47,0.08182237297296524,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9891327509056042
48,0.08130739629268646,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9889906953618866
49,0.08126834034919739,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9889906953618866
50,0.08126834034919739,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9889906953618866
51,0.08120158314704895,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9889906953618866
52,0.08143375813961029,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9890617231337453
53,0.08180264383554459,0.96,358,26,13,3,0.9916897506925207,0.9649595687331537,0.9781420765027322,0.9892748064493218
54,0.08105581998825073,0.9625,358,27,12,3,0.9916897506925207,0.9675675675675676,0.9794801641586868,0.9892037786774629
55,0.08157314360141754,0.96,357,27,12,4,0.9889196675900277,0.967479674796748,0.978082191780822,0.9889906953618866
