epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
71,0.09721362590789795,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9829533347538887
72,0.09730842709541321,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9828823069820299
73,0.09771210700273514,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9829533347538888
74,0.09764393419027328,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9828823069820299
75,0.09863489121198654,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9830243625257475
76,0.0980861559510231,0.97,355,33,6,6,0.9833795013850416,0.9833795013850416,0.9833795013850416,0.9829533347538887
77,0.09817226976156235,0.965,355,31,8,6,0.9833795013850416,0.977961432506887,0.9806629834254145,0.9828823069820299
78,0.09868162125349045,0.9675,354,33,6,7,0.9806094182825484,0.9833333333333333,0.9819694868238557,0.9829533347538888
79,0.09695049375295639,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9837346402443355
80,0.1005592867732048,0.965,353,33,6,8,0.9778393351800554,0.9832869080779945,0.9805555555555555,0.9836636124724768
81,0.0994742214679718,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9830243625257475
82,0.09842675179243088,0.9625,353,32,7,8,0.9778393351800554,0.9805555555555555,0.9791955617198337,0.983592584700618
83,0.09743869304656982,0.965,355,31,8,6,0.9833795013850416,0.977961432506887,0.9806629834254145,0.984586973506641
84,0.09938328713178635,0.9675,353,34,5,8,0.9778393351800554,0.9860335195530726,0.9819193324061195,0.9840187513317707
85,0.09752543270587921,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9838056680161943
86,0.09779808670282364,0.965,354,32,7,7,0.9806094182825484,0.9806094182825484,0.9806094182825484,0.9840897791036296
87,0.09769296646118164,0.9675,355,32,7,6,0.9833795013850416,0.9806629834254144,0.9820193637621024,0.9842318346473472
