epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
17,0.10624125599861145,0.9625,354,31,8,7,0.9806094182825484,0.9779005524861878,0.979253112033195,0.9745720576745507
18,0.10287275165319443,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.9758505575680091
19,0.10395068675279617,0.9625,354,31,8,7,0.9806094182825484,0.9779005524861878,0.979253112033195,0.9757795297961502
20,0.10216888785362244,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.9764898075147382
21,0.10437161475419998,0.965,357,29,10,4,0.9889196675900277,0.9727520435967303,0.9807692307692308,0.9767028908303146
22,0.10064829885959625,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.9777683074081965
23,0.10423684865236282,0.965,357,29,10,4,0.9889196675900277,0.9727520435967303,0.9807692307692308,0.9778393351800554
24,0.09986335784196854,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.9782655018112081
25,0.10431640595197678,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9776262518644789
26,0.10039108246564865,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.977981390723773
27,0.10055936872959137,0.9575,354,29,10,7,0.9806094182825484,0.9725274725274725,0.976551724137931,0.9780524184956318
28,0.10054346174001694,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.9780524184956317
29,0.10058191418647766,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.977981390723773
30,0.10058189183473587,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.977981390723773
31,0.10076291114091873,0.9575,354,29,10,7,0.9806094182825484,0.9725274725274725,0.976551724137931,0.9780524184956317
32,0.10013602674007416,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.9779103629519141
33,0.10056636482477188,0.96,354,30,9,7,0.9806094182825484,0.9752066115702479,0.9779005524861879,0.9777683074081965
34,0.10154078900814056,0.9575,355,28,11,6,0.9833795013850416,0.9699453551912568,0.9766162310866575,0.9779103629519141
35,0.10237988084554672,0.9575,355,28,11,6,0.9833795013850416,0.9699453551912568,0.9766162310866575,0.977981390723773
36,0.10158775001764297,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9784075573549258
37,0.09866160899400711,0.9575,353,30,9,8,0.9778393351800554,0.9751381215469613,0.9764868603042877,0.9790468073016549
38,0.10056919604539871,0.96,355,29,10,6,0.9833795013850416,0.9726027397260274,0.977961432506887,0.9792598906172314
39,0.10092372447252274,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9784075573549258
40,0.10021234303712845,0.96,355,29,10,6,0.9833795013850416,0.9726027397260274,0.977961432506887,0.9789047517579373
41,0.09773862361907959,0.9575,354,29,10,7,0.9806094182825484,0.9725274725274725,0.976551724137931,0.9792598906172314
42,0.10233643651008606,0.9575,356,27,12,5,0.9861495844875346,0.967391304347826,0.9766803840877915,0.9794019461609489
43,0.0987909659743309,0.9625,356,29,10,5,0.9861495844875346,0.9726775956284153,0.9793672627235213,0.9795440017046665
44,0.09928908944129944,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9794019461609489
45,0.09967464208602905,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9794729739328076
46,0.09965027868747711,0.9575,355,28,11,6,0.9833795013850416,0.9699453551912568,0.9766162310866575,0.9791178350735137
47,0.10122957825660706,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9792598906172314
48,0.10052409768104553,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9792598906172314
49,0.10052262991666794,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9793309183890901
50,0.10052260756492615,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9793309183890901
51,0.10061956197023392,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9793309183890901
52,0.09997197985649109,0.9575,355,28,11,6,0.9833795013850416,0.9699453551912568,0.9766162310866575,0.9795440017046666
53,0.10199916362762451,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9795440017046664
54,0.10396111011505127,0.9575,356,27,12,5,0.9861495844875346,0.967391304347826,0.9766803840877915,0.9797570850202428
55,0.09916503727436066,0.96,355,29,10,6,0.9833795013850416,0.9726027397260274,0.977961432506887,0.980396334966972
56,0.1003233790397644,0.96,356,28,11,5,0.9861495844875346,0.9700272479564033,0.978021978021978,0.9799701683358193
57,0.1010606437921524,0.96,355,29,10,6,0.9833795013850416,0.9726027397260274,0.977961432506887,0.9796860572483841
58,0.10575244575738907,0.9575,355,28,11,6,0.9833795013850416,0.9699453551912568,0.9766162310866575,0.9803963349669721
59,0.10106431692838669,0.96,355,29,10,6,0.9833795013850416,0.9726027397260274,0.977961432506887,0.9802542794232545
60,0.10134932398796082,0.9575,354,29,10,7,0.9806094182825484,0.9725274725274725,0.976551724137931,0.9810355849137012
61,0.1046038568019867,0.9575,354,29,10,7,0.9806094182825484,0.9725274725274725,0.976551724137931,0.980751473826266
