epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
29,0.08791458606719971,0.97,16,372,8,4,0.8,0.6666666666666666,0.7272727272727272,0.9498684210526316
30,0.0879146084189415,0.97,16,372,8,4,0.8,0.6666666666666666,0.7272727272727272,0.9498684210526316
31,0.08780458569526672,0.97,16,372,8,4,0.8,0.6666666666666666,0.7272727272727272,0.9494736842105262
32,0.08663902431726456,0.97,16,372,8,4,0.8,0.6666666666666666,0.7272727272727272,0.9506578947368421
33,0.08842778950929642,0.97,16,372,8,4,0.8,0.6666666666666666,0.7272727272727272,0.9476315789473685
34,0.08676253259181976,0.97,16,372,8,4,0.8,0.6666666666666666,0.7272727272727272,0.9571052631578948
35,0.09639925509691238,0.97,15,373,7,5,0.75,0.6818181818181818,0.7142857142857143,0.9505263157894738
36,0.09036779403686523,0.9725,15,374,6,5,0.75,0.7142857142857143,0.7317073170731706,0.9673684210526315
37,0.094708152115345,0.97,14,374,6,6,0.7,0.7,0.7,0.9590789473684211
38,0.0880216509103775,0.975,16,374,6,4,0.8,0.7272727272727273,0.761904761904762,0.9696052631578946
39,0.08424513041973114,0.975,17,373,7,3,0.85,0.7083333333333334,0.7727272727272727,0.9697368421052631
40,0.08671668916940689,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.961578947368421
41,0.0806518942117691,0.9675,17,370,10,3,0.85,0.6296296296296297,0.723404255319149,0.9611842105263158
42,0.08169930428266525,0.975,17,373,7,3,0.85,0.7083333333333334,0.7727272727272727,0.9746052631578948
43,0.08155538141727448,0.9775,17,374,6,3,0.85,0.7391304347826086,0.7906976744186046,0.9773684210526317
44,0.07708808034658432,0.965,17,369,11,3,0.85,0.6071428571428571,0.7083333333333333,0.9788157894736842
45,0.08183381706476212,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.9786842105263158
46,0.08850999921560287,0.975,16,374,6,4,0.8,0.7272727272727273,0.761904761904762,0.975
47,0.08139903843402863,0.97,17,371,9,3,0.85,0.6538461538461539,0.7391304347826088,0.9777631578947369
48,0.08154276758432388,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.9777631578947369
49,0.08181630820035934,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.9777631578947369
50,0.08181630074977875,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.9777631578947369
51,0.08147348463535309,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.9776315789473684
52,0.08150303363800049,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.9772368421052632
53,0.08161348104476929,0.9725,17,372,8,3,0.85,0.68,0.7555555555555556,0.9769736842105263
54,0.0873546376824379,0.975,16,374,6,4,0.8,0.7272727272727273,0.761904761904762,0.9747368421052631
55,0.08244150131940842,0.97,17,371,9,3,0.85,0.6538461538461539,0.7391304347826088,0.9757894736842105
56,0.08441958576440811,0.9725,18,371,9,2,0.9,0.6666666666666666,0.7659574468085106,0.9678947368421054
57,0.0845969095826149,0.97,17,371,9,3,0.85,0.6538461538461539,0.7391304347826088,0.9671052631578947
58,0.08989475667476654,0.975,16,374,6,4,0.8,0.7272727272727273,0.761904761904762,0.9727631578947369
59,0.08296577632427216,0.97,17,371,9,3,0.85,0.6538461538461539,0.7391304347826088,0.9824999999999999
60,0.08490664511919022,0.97,18,370,10,2,0.9,0.6428571428571429,0.75,0.9756578947368422
61,0.10433701425790787,0.975,15,375,5,5,0.75,0.75,0.75,0.9760526315789474
62,0.08195207267999649,0.9725,18,371,9,2,0.9,0.6666666666666666,0.7659574468085106,0.9817105263157895
63,0.08210577815771103,0.97,17,371,9,3,0.85,0.6538461538461539,0.7391304347826088,0.9851315789473685
64,0.08343572169542313,0.97,17,371,9,3,0.85,0.6538461538461539,0.7391304347826088,0.9823684210526316
