epoch,val_loss,val_accuracy,tp,tn,fp,fn,val_recall,val_precision,val_f1_score,val_auroc
44,0.023327941074967384,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9991341991341991
45,0.023096667602658272,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
46,0.022731835022568703,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
47,0.02261350303888321,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
48,0.02258753776550293,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
49,0.022585859522223473,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
50,0.022585861384868622,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
51,0.022604739293456078,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
52,0.022481316700577736,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
53,0.023002905771136284,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
54,0.022401025518774986,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9989610389610389
55,0.022972246631979942,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
56,0.023617221042513847,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9991341991341991
57,0.022640788927674294,0.9775,376,15,0,9,0.9766233766233766,1.0,0.9881734559789751,0.9989610389610389
58,0.024371236562728882,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9986147186147186
59,0.02442336082458496,0.975,375,15,0,10,0.974025974025974,1.0,0.9868421052631579,0.9987878787878788
