,epoch,batch_idx,eyes_corr,mouth_corr,pose_corr,eyes_mae,mouth_mae,pose_mae
20,0,400,-0.5455176219650261,0.7520919053323071,0.1947464161198885,2.124034891128538,0.5602703434973959,1.9888775479793555
21,0,420,0.3246984742183379,0.08005161995253848,-0.4118589401006174,1.6931479303538786,1.243038192987443,1.7812664002552634
22,0,440,-0.3310256157677282,-0.14421547048822464,-0.8385002832203231,1.9231661905348283,1.4224207639694209,2.045633678510786
23,0,460,0.4154445426437986,0.06274211110875914,-0.5601527959420849,1.5955125558376295,1.1722765667140487,2.0231770624220378
24,0,480,0.14944679286162987,0.1714174096054717,-0.2858646701855606,1.7512365719526994,1.223518737554551,1.8821612934023149
25,0,500,0.24209014866361125,0.06111162885335707,-0.05662830116362203,1.6132785214483725,1.0545414057970048,1.9287954759597783
26,0,520,-0.5364322151828746,0.1313521230853563,0.3587242347584156,2.0540570053458196,1.0520247654616837,1.984262095689774
27,0,540,-0.5097556996033173,-0.27663835635869666,-0.4568478218507069,2.061214600130914,1.2397767123579981,1.945750843584538
28,0,560,0.38941361236650074,0.0326680824270688,0.618488362365515,1.593785924389957,1.0680849211812022,1.851884548068047
29,0,580,-0.31338528117192044,0.35175270242435347,0.36462576426826343,2.0421266573667505,0.7773944903388622,2.021082214087248
30,1,0,0.09235654012999997,-0.4595957596910404,-0.1791462186232715,1.7700431785583481,1.29413849774003,1.8017948914505546
31,1,20,-0.29407699135103665,0.2764969871118915,0.14290685434540215,1.9828811088949425,0.8420182622969155,2.1297705453634266
32,1,40,0.460999395459231,-0.1324818046175259,0.617148126943757,1.5422089684307563,1.1445404162257913,1.9614959311485296
33,1,60,-0.2502341240156406,-0.07266731215168513,-0.7478258173182459,1.8777186632156355,1.122205518364907,2.15105868652463
34,1,80,-0.10018099798182915,0.20842456847880167,-0.34979268506397754,1.8636867716908438,1.2094841094017033,2.0041995524615057
35,1,100,0.3775739023763176,-0.02638841514819282,-0.8264613661868297,1.6724981735646711,1.124997140169144,2.0682352064400913
36,1,120,-0.5062436290948193,0.37297972365374266,-0.44133941928606724,2.031195809096096,0.8842904326468706,2.221016332507134
37,1,140,0.520893713167076,0.017870877314106415,0.2703700077914033,1.4575435905009497,1.1469343755841257,1.9671558561921125
38,1,160,-0.5398206668085873,0.12651617518964112,0.24956592888107376,2.232197850599883,1.0968039272129544,2.0305478519201285
39,1,180,0.13971368123681038,0.596663733707213,0.3363870955196806,1.7138447850942597,0.8345354073047646,1.9572023534774785
40,1,200,0.5536134456236639,0.07317161635686881,0.4401979654311741,1.9225795891880983,1.0466737613230948,1.8946163581311708
41,1,220,-0.3261907944327378,0.29674226770471146,-0.3306134924360845,1.8934661132097228,1.335994437813759,1.9985663218237466
42,1,240,0.7287695612215026,-0.06663905871509637,-0.48195621712279885,1.23323063148558,1.11801132927835,2.179762357458473
43,1,260,-0.17416973004211203,0.4900167748197874,0.42357879436988266,1.9099391846209748,0.7956018521636729,1.9795336306095128
44,1,280,0.671311479867513,0.13559731227640276,0.6907859554703402,1.487291043475269,1.1934186083376417,1.9006390899606054
45,1,300,0.02705048182513213,-0.28399041623322413,0.45831881794159446,1.7971927437782274,1.248892101883889,1.8257399783469743
46,1,320,-0.1996880995555998,0.0535990005652106,-0.7158324849328644,1.9122684764862043,0.9815234915912155,2.2902841358631854
47,1,340,0.30281202724103606,0.4105859306062252,-0.2971058894097109,1.5910600036680682,0.7898565438836816,2.0355376720428473
48,1,360,0.27289895985196966,-0.31176149302803685,-0.10799070368107568,1.78642402011156,1.0579968342483048,1.9049378874897962
49,1,380,0.7190777906834854,0.19054586538535956,-0.31098574892895453,1.3480384344458576,1.0853452202677731,2.0305215884745125
50,1,400,-0.3220553014712111,0.18661298941987464,0.16007466976602935,1.9802096609771234,0.9847819358110432,2.0393254610896117
51,1,420,0.5141239672270246,-0.20285536621434766,0.10544820132370135,1.4878180916309347,1.2782290022373202,1.9719197541475302
52,1,440,-0.18708964231483866,-0.07747886082594391,-0.15347551711410765,1.9176801804751138,1.2564742047786717,1.923566692192108
53,1,460,0.2090926949298742,-0.20439112768018505,-0.3484831914601613,1.7077844280004484,1.190606036856771,1.7822741026543085
54,1,480,0.12264899204941973,0.43607976623598577,0.14258786094668063,2.097766846574842,0.8594196266382937,1.8944173599034553
55,1,500,0.269922583094109,0.08104668495591341,-0.6059226886516224,1.670517389811574,1.3256207468509675,1.9450595605373389
56,1,520,-0.0106591400259932,-0.49494065621084404,-0.31720551822683063,1.805400825515388,1.2955755783319471,1.888174356911332
57,1,540,-0.12810557760562916,0.24603736758760014,0.335544429589678,1.9817455970048894,1.3228838114738468,2.0736341028213507
58,1,560,0.21599179949825512,0.1885897549837622,-0.12784859596933174,1.66883301720023,1.1693791397809985,1.879905746877194
59,1,580,-0.7939520845735496,0.37089415792070035,-0.24779139472506054,2.6629079610109314,1.0408715053796775,1.9356940410844987
60,2,0,-0.3671301489092569,-0.3908715100299611,-0.29258452773830657,1.9978828848898393,1.2779832816123973,2.0621981725841767
61,2,20,0.49891216604611166,0.5794688289966015,0.6714005489744208,1.637857697308062,0.7736065028905874,1.9720043998956687
62,2,40,0.5415226145839794,-0.15681697201880906,-0.10163212341302515,2.0157709197998033,1.2154862644076352,1.8924108815193181
63,2,60,0.18940518984642096,0.46873294233555757,-0.31188325597839395,1.6657691857218728,0.8592128635346893,2.0315220597386365
64,2,80,-0.007859827450594534,-0.24722363778985082,0.7096812630216889,1.9137755688577875,1.1896145803779365,1.921078636422754
65,2,100,0.07013648805658357,0.14350914245626056,0.08034726710575031,1.7569263479113564,1.0702398777306086,1.8469255864620215
66,2,120,-0.2416269090676821,0.0160578941196871,-0.37351359162414977,1.882013769745825,1.5720395364761357,2.1420263290405277
67,2,140,0.5015694367708903,0.13111939063325162,0.5088557508972079,1.382718205094336,1.2258520467281344,1.7967594663798814
68,2,160,0.18787390997702527,-0.09516567550271011,0.6655624125191795,1.7349613884091364,1.2939921392202378,1.932926380038262
69,2,180,0.24874548124960527,0.30078007362309317,0.47950118302593364,1.6694705943763242,0.9665207273066048,1.6749278596416122
70,2,200,0.5644941418061643,-0.1676652198592967,-0.6618340911576986,1.470184397801756,1.1492641783654691,2.1862395092286175
71,2,220,-0.5322776248067,0.5858641352138931,0.008243434765152984,2.1841865167021735,0.8727244168519985,2.1136110472679146
72,2,240,-0.30540368500286974,0.5253340422184418,0.16605126976635012,2.039018930375575,0.8461289996504792,1.4932428881339734
73,2,260,-0.06705670840217766,0.7800618476832589,0.39595837650873517,1.8399427257478222,0.49868701596558124,1.7281957031972712
74,2,280,0.46255380525820605,-0.047563743703563546,0.10343060051710574,1.6131774340867984,1.1182600772380833,1.8244217302091426
75,2,300,-0.49003774031910685,-0.23963241221060977,0.5431993993405297,2.037870240211485,1.1764342129230503,2.0243015021085746
76,2,320,0.37748994810877445,0.10449199478474029,0.6646981078645481,1.6863762950897199,1.257847939491273,1.8429841011762624
77,2,340,0.09054100748505907,-0.3478900377656238,0.22805519208782277,1.75722387280315,1.27162672957778,1.9178676164150243
78,2,360,0.025396004828582494,-0.07303661323799586,-0.14042526169223662,1.8009012843966468,1.1452716630697253,1.8062609114777302
79,2,380,0.4574462618362638,0.07823038663638479,-0.6656827307162747,1.5884280229508867,0.9622528319060807,2.6828187060169877
80,2,400,0.26811279178878944,0.05270320098282382,-0.5588770672743145,1.6446511942520723,1.2568999490737918,2.1369773872755475
81,2,420,-0.37201289990192277,-0.2328361089328195,-0.37689363329444736,2.0396878555417044,1.1388806988745932,2.086708515286446
82,2,440,0.15650966515638223,0.22923253581541037,-0.19102326921450347,1.7136108993887889,1.3904593731164936,2.128259510397912
83,2,460,-0.5956014359693653,-0.34390547141282585,-0.6108492572705221,2.1420114989206174,1.2534325655698775,2.109419976994396
84,2,480,-0.5142143112230617,-0.18710777780034973,0.41975331780962477,1.9832191646471602,1.1825113338530069,1.8775604119896894
85,2,500,0.5045164986291508,0.37934401643224525,0.12007639375419508,1.6376063674688326,0.8328281126022341,1.9851745724678045
86,2,520,0.42788948798979504,0.013978111680090905,0.28469492964726534,1.5607224213629949,1.0971912846267227,1.9019047066569335
87,2,540,0.0853331783548326,-0.13873585364688323,-0.1730017373303702,1.7636208358407006,1.1893006938099864,2.0209559297561652
88,2,560,0.013624425320857137,-0.5275960772757796,0.5445622283657705,1.7915193228423578,1.1830505074858668,1.9719778460264212
89,2,580,0.07896057764768664,-0.3605040425416326,-0.08668064848331818,1.7747168436646445,1.3088865575194355,1.7458870753273374
90,3,0,-0.30379122380458495,0.3725316136172976,0.17573843508943138,1.9897281021475774,0.8646964495852594,1.9097646073997026
91,3,20,-0.025341084225227323,-0.29794992648515134,0.7396150289324254,1.8094042026996595,1.3192252161502842,1.8496414470672613
92,3,40,0.7228515489531449,-0.27856394720173966,0.6735351254937106,1.3627400531470764,1.2364606922715904,2.123381158351899
93,3,60,0.5566703316350208,-0.41859120417477824,0.36591707933151474,1.4047460301220405,1.199325065672398,1.6621453530900185
94,3,80,-0.7656849632965719,-0.5447618133204818,0.3125221453777597,2.1952382732927784,1.3228167806863782,1.9514773848652844
95,3,100,0.48246122063987545,0.36542281242837515,0.2106328617011152,1.459398983374237,0.8454801649749281,1.9722106987237935
96,3,120,0.5266773146430757,-0.14938383475955375,-0.25395976431937023,1.4010500546842806,1.0942414425015452,2.108577214568854
97,3,140,-0.027997700376414542,-0.41467454355437555,-0.40880429645423544,1.8216430570930227,1.2664530141800645,1.9775980826094752
98,3,160,-0.6297309224253865,-0.006712824479745484,-0.5285687886872181,2.1018298719078286,1.1177460600137714,2.1277392027601607
99,3,180,-0.34194647918379956,0.08964762011099714,-0.4045736978109154,1.9667625302076324,1.1541929376125344,1.8469676876626915
100,3,200,-0.014093048530641774,0.5070019826876655,0.5342663833615933,1.8143239884823545,0.7466207549571994,1.737194053959102
101,3,220,0.6987238956173382,-0.21365675069819534,0.6493387226621579,1.27360180209577,1.161755474038422,1.8629782100915915
102,3,240,-0.05462927916811672,-0.24240709981987832,-0.6253463494736418,1.822159847840665,1.233577284723521,1.9643319736048586
103,3,260,-0.4152242023724587,0.49349198226204855,-0.7245276878439606,2.000951704978941,0.7309051673561338,2.1074902766197927
104,3,280,0.038191372691942005,0.11770707090577684,-0.06869350605315637,1.7603699171543108,1.1359646508693702,2.0443431178480393
105,3,300,0.5453936543974087,0.3681650462633896,-0.3420076865195964,2.252906871482729,1.0760156485438357,2.1718408305943018
106,3,320,-0.4042881985864623,0.303021797531771,-0.3666924526179864,1.9897090550512058,0.8430634468048815,1.954417244121433
107,3,340,0.3932343388193735,-0.02907994379060837,0.42746734317398116,1.6551999713480459,1.4830084891319273,2.060967752933503
108,3,360,0.5672356045336101,0.18976836880257833,-0.4089620135932413,1.487259126976131,1.0014570433348418,1.8586838289611045
109,3,380,0.6402761498724457,0.06647531481726246,-0.20036891863493275,1.4621245275065289,1.1092898434698584,1.9400860145688064
110,3,400,-0.31788169763111895,-0.24695581842266603,-0.2916931240506211,2.0028241815790517,1.2368631656169895,1.9452134536858654
111,3,420,0.5659078955190792,-0.6951618875664977,-0.19141295942952244,1.5676076227426514,1.4043416911736124,1.912921335920692
112,3,440,0.7163398599308968,-0.014082501978295086,0.36098161639157794,1.1679230912029732,1.0928516713678835,1.931130369454623
113,3,460,-0.4805219033435761,-0.07431647960504711,-0.3991065186184787,2.08435787886381,1.2151010433435447,2.077647734880448
114,3,480,0.8010607051976989,-0.21878263477560972,-0.31469865546489917,1.2173875444382418,1.3299621707946065,1.8972548863291747
115,3,500,0.08465217875571332,-0.08579426644492316,-0.3603616580899775,1.8145269780755031,1.0006854503750804,1.9274602544307715
116,3,520,0.49130814956698354,0.31560811780139403,0.47371896006760134,1.4986391382962452,1.2181126566827303,2.078766922950745
117,3,540,0.45225094342344696,0.4046456741117066,-0.3081694922715876,1.6100389077514397,0.8985751746892935,1.7566235542111104
118,3,560,0.6593390956164684,0.11005223491042113,0.6293008181524667,1.323623461276292,0.9891154798269275,1.8328237788379198
119,3,580,0.6775030170245928,-0.07009338819203337,0.5367513538300447,1.226735116787254,1.208865377761424,1.9236974871158605
120,4,0,-0.25363018553109623,0.40700618517930465,-0.2141632981692525,1.9122451878339035,0.806894562005997,1.9993657670915133
121,4,20,0.5679516889865432,-0.2834559370966213,-0.4985241687490744,1.6042235921323282,1.3560549901723857,1.9016439348459249
122,4,40,0.6507852656744627,0.4033441108023908,-0.20040365414841574,1.3493847107142198,0.8807337292432791,1.7511332394555217
123,4,60,0.6387111365733874,0.2351259111002356,-0.42718539322229854,1.4967957699298844,0.9912925521433357,1.7354344730824236
124,4,80,0.2711503702111493,-0.02011836755821943,-0.16411818173611728,1.6539033749699579,1.220303254842759,2.1321851208806044
125,4,100,-0.2065521600776933,-0.10384232786403612,-0.7013728524815813,1.8640286433696729,1.3542890837192534,2.0992398009262985
126,4,120,0.47389146747050315,-0.011398136290270236,0.0327973811213582,1.522382343634962,1.0402987220659852,1.9610212910175329
127,4,140,0.22022817584374657,-0.14702858646847494,0.14285516188437983,1.704543633639811,1.5026541249752046,2.0764479947090155
128,4,160,0.8253516827300658,-0.12795867402581565,0.390718610516844,1.1366757857501502,1.2163269840180877,2.0612513149976737
129,4,180,-0.06324640434995157,0.17687017031764005,-0.45112509170517934,1.836550607271491,0.9805943364575511,2.6761627506501977
130,4,200,-0.0019292794406328858,0.26922560946886076,0.5376958887575268,1.8011105174571258,0.8730193392336372,1.9762354022264486
131,4,220,0.2540256126548374,-0.2729198888139458,0.6030977436011115,1.7168624109029755,1.2648659107387064,1.810241453349591
132,4,240,0.28535933740615654,0.10555977893447069,-0.6487211895747109,1.636792699575423,1.1567183105349546,2.0555788632482295
133,4,260,0.4355572785447581,0.14459809889347466,0.8023839711150392,1.6443531657457335,1.3732661964893338,2.061486730471254
134,4,280,0.6131070142411315,-0.2142075062338742,0.43452925164697176,1.5317321776598678,1.2288253672271972,2.0963622373342523
135,4,300,-0.20600056741795128,0.047407934715170096,0.43468229154260696,1.8840088524296863,1.087033548474312,1.9535551363229757
136,4,320,-0.7324908083260862,0.3274204648564848,-0.413641148054081,2.2238271765410884,0.8559419583231213,1.848509400505573
137,4,340,0.47089792339217124,-0.15904575073045,0.2790319123226113,1.5041947065293775,1.2533012245893478,1.825450779702515
138,4,360,-0.1805982702335449,0.33728919842103605,0.7714401650599042,1.8707421063184722,1.1560374517440806,1.9364494711160665
139,4,380,-0.1988096192099395,-0.6003524792573891,-0.4789455215203894,1.8973882222175582,1.5935477654039851,2.4226169006824496
140,4,400,0.033995884599097664,0.15757581099980217,0.46840796711409927,1.7828543433547004,0.9735668287277227,1.7782115511298184
141,4,420,0.6725881404769954,0.2987871558773708,0.05954014492198453,1.2422872924059618,0.9271880446076398,1.775836009085179
142,4,440,0.41370790719177875,-0.2701087694334069,-0.5264612915486413,1.5856611675769074,1.335104236274958,2.398888730913401
143,4,460,0.28962445818105576,0.20658447304033528,-0.37304589254369974,1.5551467047482712,1.060446847200394,1.954397474136204
144,4,480,-0.30751968967210525,0.8022151624957761,-0.06759318269434902,1.9978309424221499,0.6611932817101481,2.1805893629491333
145,4,500,-0.5734588036636996,0.20808960470933316,-0.3720078098450055,2.1734398284554466,0.8859889873042707,2.1036409309506423
146,4,520,0.10801858937361283,0.07252684494296371,0.49379748892402675,1.7403136813640578,1.102015904247761,1.5909833237901336
147,4,540,0.16549405660965874,0.16604188365570707,0.16933940627531005,1.742843889072536,1.1061883974075322,2.082459550499917
148,4,560,0.48468825463718823,-0.470810233440652,-0.41579866494507284,1.5271893039345728,1.2606254329681397,1.9603051097691064
149,4,580,0.45197544451615773,0.4132581520539564,-0.26669748124405035,1.6023850603699672,1.0621409543603664,1.9664581203460698
150,5,0,-0.737168482775943,0.4270076369669508,-0.11564968148601591,2.1839945781230905,0.8930976907908921,2.0540567040443425
151,5,20,0.11936558213701566,-0.21027178455870776,-0.16925048607167,1.758086670786141,1.2166679202318194,2.049624371528626
152,5,40,0.0682288295534772,0.005722990558239807,-0.3690341466352437,1.7740183238685114,1.2105894672870645,2.2563385978341106
153,5,60,0.3718230820820143,-0.3430090295032067,0.3501180378493035,1.6543666862696396,1.2994658263027667,1.9541736108064658
154,5,80,0.274247120324301,-0.16454214110718993,0.5666082349391813,1.6142496638894068,1.1828634232580664,2.1564690344333655
155,5,100,-0.4154269682325333,-0.3011757426644354,-0.6916270333109816,1.9188655186444503,1.1893617101013665,2.0744928159564737
156,5,120,0.593164473598225,0.15103920012024782,-0.271883613498844,1.3917711428105821,0.9649964261054995,1.7990353662613785
157,5,140,0.15470298895776718,0.4788510816969186,-0.1582270652864743,1.7496291170269234,0.8707001567184928,1.8785190536826855
158,5,160,-0.031396716583655455,-0.3144386914467952,-0.2248316111834986,2.073737271398304,1.3016316678822049,2.172826806232334
159,5,180,-0.1438059618750588,0.44956379128557405,0.7344290070676046,1.9353744192719444,0.7906487007886173,1.976975273430348
160,5,200,0.14424572760754262,0.25313310288976515,-0.410147855905266,2.2062637281417836,0.927478722810746,2.1533705716393894
161,5,220,0.1884061800160622,0.6613977811938337,-0.490891807271877,1.6922966248914586,0.603135757416487,2.1187889075279243
162,5,240,-0.7568499227942079,0.2005605852601357,0.487735757451411,2.39082187220454,1.0867450227290398,1.8410272283852107
163,5,260,0.2457783351194824,0.2051333761487197,-0.5166068535879927,1.6186168714538203,1.1452049362659458,1.977546200305224
164,5,280,-0.21766203691756575,-0.4531408502398309,-0.6930584203715607,1.8854855545610176,1.3477475815415383,2.261095096044243
165,5,300,0.059192820747922925,0.3780465687473517,0.7723319573147689,1.7632219223678094,1.0059877708256255,2.105765149593354
166,5,320,0.25458914851212927,0.0972016027618572,-0.7897663191362726,1.7071999010443673,1.2009425868391999,2.333272945284844
167,5,340,0.4711406118266174,-0.14172006304228374,0.6631129969633198,1.6489871882647262,1.3110104271173475,1.7209436439722783
168,5,360,-0.14742350129020676,0.469731686992139,-0.6397746936483714,1.8634145942330342,1.0795511892139915,2.084178157523275
169,5,380,-0.14464352224973556,0.7192865666087632,0.3548739848405397,1.9080617489665728,0.6641433403491978,1.5563492702096704
170,5,400,0.3754220164083981,-0.06227476169994938,0.47639854540723137,1.5859479697346675,1.2421530670300127,1.6649819030053918
171,5,420,0.0153548937419951,-0.10074963285131168,-0.308956321512439,1.7968055649399743,1.1836180519759658,1.8958135990053422
172,5,440,0.3815454865664662,0.1326124346737312,0.23288687310362916,1.6758124534785734,1.0759598542600877,1.8846186017990119
173,5,460,0.21959578175264335,0.41772820226382,-0.5367105566354291,1.663450707942246,0.9224016021937136,1.88374288244173
174,5,480,0.47805706282124655,0.32066226469246145,-0.32563103709880026,1.4924232696741806,0.9737257216870789,1.9531199325621134
175,5,500,-0.06836594762577623,0.12872192239134325,0.12196993915577767,1.8297362713515741,0.8979484715685251,2.0286290156841282
176,5,520,-0.7209719919693012,-0.10388544981236954,0.5458737853128347,2.3658449703454956,1.1339687792658806,1.8372949319519107
177,5,540,0.22287310115289685,-0.24203297585189618,-0.23250713794483566,1.6562455099076019,1.2528938210010532,1.7382132417559624
178,5,560,-0.22662963193559624,0.5235402379209965,-0.06774441271705758,1.9414250834286195,1.1515026456415662,1.7358055655471987
179,5,580,0.16606978126954852,-0.3758220617212652,-0.6303999405212294,1.6953294882923347,1.2842915449738503,2.035143253440038
180,6,0,0.35159077032090447,-0.31518479523906134,-0.33427086858510413,1.7283428897857658,1.0436570295542482,2.0558603361248977
181,6,20,0.0410498009402499,-0.42681085241305844,-0.6797033475399769,1.8136224074363696,1.3928724753856654,1.9175447422266012
182,6,40,0.21410153883814376,0.6410610167781353,0.09857113866875217,1.6879389013349995,0.7114008680433039,1.7552987278532242
183,6,60,0.5177961093578393,-0.3944012522789089,-0.30690939852181887,1.940873958826064,1.3166481983512637,1.8939129616320138
184,6,80,-0.5380513708622878,-0.0008651737478795427,-0.4042499180195319,2.0243787345290167,1.0728637134730818,2.003003060817719
185,6,100,-0.4800487935600927,0.5293884601488362,-0.6453966059268288,2.0219939307868464,1.088723455384374,2.3246590567678216
186,6,120,-0.13345544698891273,-0.2565970278888231,0.5097471937803051,1.8694232621416433,1.2513292470574386,1.7740740062296396
187,6,140,-0.2319793974520303,-0.04866364039975101,-0.521651839430644,1.905523434430359,1.2168558347225191,1.8380684694927192
188,6,160,0.6605766504091534,0.1849057992156827,0.7183415083542433,1.3664550949633107,0.9859315972775226,1.8143790534138686
189,6,180,0.19173301685932073,0.34906351146582687,0.46115517756474167,1.643726745188235,1.093809292316437,1.8976343834400182
190,6,200,-0.35630369271756374,0.3818304690290544,-0.27007436272201735,1.96231062248349,0.8290622648671274,1.7086880953609949
191,6,220,-0.2440627217881182,0.4138730421835464,-0.1583460560877846,1.901436038948594,0.8916245725452907,1.939424686711282
192,6,240,0.39659890474780535,0.305350160519195,-0.3890450527687734,1.6390267756208763,1.1559203958511355,1.861399267315865
193,6,260,-0.007050844493764682,-0.004908687938358153,0.5335073404133343,1.822764514327048,1.17044543004036,1.6462655691802508
194,6,280,-0.28992637921793835,0.12993482985995136,0.26410472087370057,1.9562660223245603,0.9647683286815883,2.0430633819103248
195,6,300,0.41066188073334126,-0.31970978045136805,-0.11594745638482613,1.5762578672170622,1.2786026763170963,2.0076430585980423
196,6,320,-0.7736567423713883,0.12423164066094257,0.12102040907824962,2.2408344113826733,1.188980462551118,1.9801067456603056
197,6,340,-0.03331016397137581,0.010062977705149481,-0.08126950735971582,1.8287974638044817,1.1029634437561038,1.8233477417752153
198,6,360,0.4448727466900449,0.2835604996400022,-0.4065296390931466,1.6971424226760856,1.2033767741918573,2.0366885280609135
199,6,380,-0.09014731323160174,-0.1293358677331243,-0.4791395723360573,1.8462458758354168,1.1224402258396153,2.1481310303509242
200,6,400,-0.2459213515398029,0.469168975668408,-0.5654815663081462,2.029570277541874,0.8133776187896733,2.1507987836748366
201,6,420,0.5786782477220382,0.00832673360980241,-0.4891999911561803,1.5619058214724055,1.2055296767354013,1.8847530859336263
202,6,440,0.030899099767918863,0.3169250911158892,0.2018972084839749,1.785718683972953,0.8245742130279544,1.8630760335177188
203,6,460,0.20319640263103303,0.4235798853956657,0.2756314423141708,1.8616765474826085,1.0488586159944542,2.093669525597245
204,6,480,0.6598715528912652,0.07636479586053267,0.43698031172725527,1.6118749192953101,1.0740833379328256,1.9593797588348394
205,6,500,-0.21645032203971548,-0.23327878527864254,0.7749350706068959,1.9331276333332044,1.2947812996581203,1.9585494595766073
206,6,520,0.582723163484923,0.29728166952604773,0.5732250767702215,1.2893058593422166,1.0497977757453922,2.000683803677559
207,6,540,0.5895340147792583,-0.0981543210955784,0.487751643380892,1.3687550094127647,1.1703748142719272,1.931314868330956
208,6,560,0.33500623402213553,0.06000421265428682,0.17200863598787672,1.5567452623844134,0.9386575496494775,1.8584599838033324
209,6,580,0.8351407226412324,-0.05540522094763163,-0.2609758482909342,1.200199584469198,1.0227505329549316,1.8461518177799885
210,7,0,-0.026652879038354088,0.06187553025857406,-0.105830827480114,3.0338891044855125,1.1268902254104622,2.061048301160336
211,7,20,-0.2580345423040203,-0.05839569641706258,-0.0949583796508558,1.9308309225738032,1.225444997668267,2.017473822832108
212,7,40,0.00742195936643464,-0.0814438498017507,0.2137910857973699,2.4640207936763745,1.175950400285423,1.4827646526545288
213,7,60,-0.382836808531623,-0.01668810981790804,-0.620650757424791,1.942582877725361,1.3935742566585538,1.9477566231787211
214,7,80,-0.06150012720204843,-0.07806804090627717,0.8216668498421897,1.8258551487326604,1.1852086130231623,1.99521319359541
215,7,100,-0.4576739832256586,0.31685478556179664,-0.41143848592217536,2.0062673223018628,0.9588614324554805,2.01734379862249
216,7,120,0.2426166707086734,0.6639697977508243,0.5348250317378139,1.6824087121337639,0.7172357712686065,1.8691950973868376
217,7,140,-0.28435346132163086,-0.10051022954994202,0.8201087296481192,1.975184731781481,1.1916796663850548,1.6470758747197691
218,7,160,0.22402714946238414,0.2723721393311967,-0.2592658205711829,1.6204711149260387,1.101971945881844,1.9268219262361532
219,7,180,0.21587944313896923,0.44034767392146823,-0.4053196562104216,1.7168895297870024,0.9569898837208752,1.951891286373139
220,7,200,0.6883369257521345,-0.17262156961443006,0.15165717659320435,1.3097029491662968,1.190981137692929,1.7508049824088818
221,7,220,0.2397736393245033,0.02747050552200906,0.1659914043022211,1.730384979844092,0.9742265259176495,2.1414482104778294
222,7,240,-0.1585264708214629,-0.12932835711907234,0.7732732226619624,1.927603985369204,1.404838671982288,2.138138762235642
223,7,260,-0.5905952032739885,0.08520675538307418,-0.11021185992169594,2.385936951637266,1.203592341065407,2.1673188364505775
224,7,280,-0.13961415291812843,0.38901079304760433,-0.24444844037781827,3.2818504040688294,1.3028288974761966,2.228720284849406
225,7,300,-0.40656466627375026,-0.2843221348057462,0.19876983632611564,2.0297545130550843,1.099747031748295,2.0540897107124336
226,7,320,0.5317740191354942,0.4397823918504179,-0.44177313069416907,1.4132297973930823,0.8126970280446116,1.9732702739909298
227,7,340,-0.41578881234323567,0.24362030055662748,0.4870487652899123,2.0057511743903143,0.9730666218698029,1.8771239793151622
228,7,360,-0.46446498237692396,-0.20889727110108014,0.5291349056636836,2.0968990274816734,1.224330589234829,2.005401691794396
