,epoch,time,loss,grad_norm,learning_rate,mean_token_accuracy
81,6.61,-,0.0975,1.6366,0.000102,0.9775
82,6.69,-,0.0377,0.8562,9.9e-05,0.9881
83,6.77,-,0.0461,0.1015,9.7e-05,0.9825
84,6.85,-,0.0549,0.018,9.4e-05,0.9798
85,6.94,-,0.0446,3.7122,9.2e-05,0.9841
86,7.02,2025-07-28 19:13:53,0.0419,0.0233,9e-05,0.9875
87,7.1,-,0.0207,2.553,8.7e-05,0.9948
88,7.18,-,0.0266,0.0827,8.5e-05,0.9953
89,7.26,-,0.0107,0.9157,8.2e-05,0.9949
90,7.34,-,0.0236,0.003,8e-05,0.9943
91,7.42,-,0.0318,0.1696,7.8e-05,0.9885
92,7.5,-,0.0113,0.0315,7.5e-05,0.9972
93,7.58,-,0.0092,0.1484,7.3e-05,0.9968
94,7.66,-,0.0272,0.311,7e-05,0.9938
95,7.74,-,0.0075,0.3741,6.8e-05,0.999
96,7.82,-,0.0157,0.0859,6.5e-05,0.9956
97,7.9,-,0.0149,0.0294,6.3e-05,0.9947
98,7.98,-,0.0189,0.0697,6.1e-05,0.9935
99,8.06,2025-07-28 19:23:10,0.0071,0.0073,5.8e-05,0.9986
100,8.15,-,0.0025,0.0175,5.6e-05,1.0
101,8.23,-,0.0023,0.0401,5.3e-05,1.0
102,8.31,-,0.0134,0.0591,5.1e-05,0.9984
103,8.39,-,0.0048,0.0295,4.9e-05,0.9987
104,8.47,-,0.0026,0.0907,4.6e-05,1.0
105,8.55,-,0.0061,0.0141,4.4e-05,0.9988
106,8.63,-,0.0046,0.0053,4.1e-05,0.9986
107,8.71,-,0.0048,0.0276,3.9e-05,0.9988
108,8.79,-,0.0085,0.0387,3.6e-05,0.9982
109,8.87,-,0.0023,0.0109,3.4e-05,1.0
110,8.95,-,0.003,0.0082,3.2e-05,0.9984
111,9.03,2025-07-28 19:31:54,0.0024,0.0389,2.9e-05,1.0
112,9.11,-,0.0052,0.0328,2.7e-05,0.9988
113,9.19,-,0.0011,0.005,2.4e-05,1.0
114,9.27,-,0.0037,0.0082,2.2e-05,0.9988
115,9.35,-,0.0013,0.0044,1.9e-05,1.0
116,9.44,-,0.0013,0.0182,1.7e-05,1.0
117,9.52,-,0.0015,0.023,1.5e-05,1.0
118,9.6,-,0.001,0.0223,1.2e-05,1.0
119,9.68,-,0.001,0.0078,1e-05,1.0
120,9.76,-,0.0011,0.0251,7e-06,1.0
121,9.84,-,0.0014,0.0128,5e-06,1.0
122,9.92,-,0.0013,0.0068,3e-06,1.0
123,10.0,-,0.0015,0.0211,0.0,1.0
