img_no,img_path,property_quality_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
2018,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2018.jpg,0.9915140628814697,0.9922469854354858,0.9937804341316223,0.9975515007972717,0.9793973565101624,0.9945940375328064
2019,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2019.jpg,0.9937739372253418,0.9907920360565186,0.9978358149528503,0.9924029111862183,0.9949357509613037,0.9929031729698181
2020,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2020.jpg,0.9992622494697571,0.9992170333862305,0.9992122650146484,0.9993892908096313,0.9993467926979065,0.9991458654403687
2021,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2021.jpg,0.9981942057609559,0.9971747398376465,0.9992116689682007,0.9963651895523071,0.9990575909614563,0.9991618394851685
2022,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2022.jpg,0.994288170337677,0.9879893064498901,0.9995774626731873,0.994719386100769,0.991902768611908,0.9972519278526306
2023,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2023.jpg,0.5467294871807098,0.5253830552101135,0.6425406336784363,0.35667380690574646,0.5662059187889099,0.642844021320343
2024,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2024.jpg,0.9999928712844849,0.9999984502792358,0.9999849796295166,0.999990701675415,0.9999946355819702,0.9999955892562866
2025,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2025.jpg,0.9918598055839538,0.9791598320007324,0.99852055311203,0.9986485838890076,0.9924997687339783,0.990470290184021
2026,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2026.jpg,0.9997652530670166,0.9993384480476379,0.9998242259025574,0.9998505115509033,0.9999598264694214,0.999853253364563
2027,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2027.jpg,0.9974463105201721,0.9961580634117126,0.997718334197998,0.9987298846244812,0.999016523361206,0.9956087470054626
2028,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2028.jpg,0.9573659181594849,0.8653779625892639,0.9951531887054443,0.9889842867851257,0.9516522288322449,0.9856619238853455
2029,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2029.jpg,0.9948489785194397,0.9981498718261719,0.9961754083633423,0.996066153049469,0.98691725730896,0.9969362020492554
2030,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2030.jpg,0.9997915267944336,0.9997618794441223,0.9999313354492188,0.9998724460601807,0.9996784925460815,0.9997134804725647
2031,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2031.jpg,0.9906704187393188,0.9895538091659546,0.9997887015342712,0.9914923310279846,0.976661741733551,0.9958555102348328
2032,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2032.jpg,0.9997622847557068,0.9994774460792542,0.9999208450317383,0.9997196793556213,0.9998880624771118,0.9998053908348083
2033,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2033.jpg,0.9993687510490418,0.9989677667617798,0.9991729855537415,0.9993457198143005,0.9996533393859863,0.9997039437294006
2034,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2034.jpg,0.9994955897331238,0.9994884729385376,0.9993933439254761,0.9998959302902222,0.9996455907821655,0.9990546107292175
2035,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2035.jpg,0.9980265736579895,0.9978206157684326,0.9989455342292786,0.9985396862030029,0.9996721744537354,0.995154857635498
2036,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2036.jpg,0.9995343208312988,0.9988542795181274,0.9997339844703674,0.9995670914649963,0.9998666048049927,0.9996496438980103
2037,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2037.jpg,0.6546333789825439,0.5132701992988586,0.6695468425750732,0.7208657264709473,0.6982877850532532,0.6711963415145874
2038,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2038.jpg,0.9966886281967163,0.9931460618972778,0.9978343844413757,0.9984050393104553,0.9956390857696533,0.9984185695648193
2039,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2039.jpg,0.962964928150177,0.9546215534210205,0.9496893286705017,0.9815838932991028,0.9318206310272217,0.9971092343330383
2040,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2040.jpg,0.9999801397323609,0.9999831914901733,0.9999843835830688,0.9999575614929199,0.9999948740005493,0.9999806880950928
2041,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2041.jpg,0.9966391682624817,0.9917184114456177,0.9977836012840271,0.9987344145774841,0.9965062737464905,0.9984531402587891
2042,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2042.jpg,0.999061107635498,0.9991051554679871,0.9997655749320984,0.9980124235153198,0.9986017346382141,0.9998206496238708
2043,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2043.jpg,0.9995410442352295,0.9997881054878235,0.9986446499824524,0.9996212720870972,0.9996768236160278,0.9999743700027466
2044,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2044.jpg,0.986392366886139,0.9558700919151306,0.9922685027122498,0.9950326681137085,0.9979155659675598,0.9908750057220459
2045,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2045.jpg,0.9997167348861694,0.9997879862785339,0.9999146461486816,0.9998420476913452,0.9991260170936584,0.9999129772186279
2046,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2046.jpg,0.9951124548912048,0.984406590461731,0.9998431205749512,0.9957911968231201,0.9970741271972656,0.9984472393989563
2047,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2047.jpg,0.9992840886116028,0.9998836517333984,0.9993224143981934,0.999805748462677,0.9998101592063904,0.9975984692573547
2048,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2048.jpg,0.9825629591941833,0.9790443778038025,0.9992814660072327,0.9773263335227966,0.991970419883728,0.9651921987533569
2049,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2049.jpg,0.9956047058105468,0.9979690909385681,0.990413248538971,0.9979234933853149,0.9947364926338196,0.9969812035560608
2050,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2050.jpg,0.3559115260839462,0.2725917398929596,0.24920333921909332,0.801669180393219,0.19987845420837402,0.2562149167060852
2051,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2051.jpg,0.9999690055847168,0.9999858140945435,0.9999761581420898,0.9999381303787231,0.9999897480010986,0.9999551773071289
2052,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2052.jpg,0.9635070204734802,0.9503021836280823,0.9595043659210205,0.9883888959884644,0.9657009840011597,0.9536386728286743
2053,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2053.jpg,0.9995404839515686,0.999931812286377,0.9996780157089233,0.9987071752548218,0.9996426105499268,0.9997428059577942
2054,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2054.jpg,0.9666579723358154,0.983055830001831,0.9936270713806152,0.9684274792671204,0.9222878217697144,0.9658916592597961
2055,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2055.jpg,0.9891591191291809,0.9633960127830505,0.9970722198486328,0.9954665899276733,0.995505690574646,0.9943550825119019
2056,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2056.jpg,0.998103654384613,0.9945067763328552,0.999259889125824,0.9993177652359009,0.9995819926261902,0.9978518486022949
2057,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2057.jpg,0.9990350604057312,0.999786913394928,0.9971988201141357,0.9997170567512512,0.9988596439361572,0.9996128678321838
2058,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2058.jpg,0.9995200991630554,0.999127209186554,0.9994527697563171,0.999815046787262,0.9996011853218079,0.9996042847633362
2059,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2059.jpg,0.9995814204216004,0.9993465542793274,0.9997038245201111,0.9997722506523132,0.9998087286949158,0.9992757439613342
2060,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2060.jpg,0.9680342555046082,0.9792032241821289,0.9812573194503784,0.9874064326286316,0.9171657562255859,0.9751385450363159
2061,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2061.jpg,0.998700213432312,0.9987838864326477,0.9978064894676208,0.9987071752548218,0.9989075660705566,0.9992959499359131
2062,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2062.jpg,0.9996877789497376,0.9998341798782349,0.9997351765632629,0.9994834661483765,0.9995915293693542,0.9997945427894592
2063,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2063.jpg,0.9328653216362,0.9163536429405212,0.9401867985725403,0.9202386140823364,0.9468035101890564,0.9407440423965454
2064,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2064.jpg,0.9999711990356446,0.9999955892562866,0.9999339580535889,0.9999860525131226,0.9999788999557495,0.9999614953994751
2065,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2065.jpg,0.9999726772308349,0.9999943971633911,0.9999430179595947,0.9999762773513794,0.9999542236328125,0.9999954700469971
2066,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2066.jpg,0.9206936120986938,0.996562659740448,0.9717603921890259,0.9296241998672485,0.7377123832702637,0.9678084254264832
2067,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2067.jpg,0.9694266557693482,0.9608578681945801,0.9801403880119324,0.9741635322570801,0.9781041741371155,0.9538673162460327
2068,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2068.jpg,0.9983814239501954,0.9976953864097595,0.997357189655304,0.999471127986908,0.998975396156311,0.9984080195426941
2069,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2069.jpg,0.9813084959983825,0.9928511381149292,0.9765436053276062,0.9897627830505371,0.9893466830253601,0.9580382704734802
2070,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2070.jpg,0.9982410430908203,0.9986193180084229,0.9985860586166382,0.9952524900436401,0.9991814494132996,0.9995658993721008
2071,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2071.jpg,0.997681486606598,0.9976145029067993,0.9966204166412354,0.9966230392456055,0.9981556534767151,0.9993938207626343
2072,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2072.jpg,0.999791419506073,0.9999575614929199,0.9997884631156921,0.9998094439506531,0.9999293088912964,0.9994723200798035
2073,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2073.jpg,0.9831119775772095,0.9584128260612488,0.9913389682769775,0.9964824914932251,0.980177640914917,0.989147961139679
2074,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2074.jpg,0.8215294301509857,0.903265118598938,0.42890438437461853,0.9196187853813171,0.8817110657691956,0.9741477966308594
2075,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2075.jpg,0.9981652736663819,0.9973192811012268,0.9984146356582642,0.9956985712051392,0.999678373336792,0.9997155070304871
2076,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2076.jpg,0.9959765911102295,0.9979274272918701,0.9979815483093262,0.9940057992935181,0.9945532083511353,0.9954149723052979
2077,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2077.jpg,0.9999530076980591,0.9999516010284424,0.9999344348907471,0.9999586343765259,0.9999673366546631,0.999953031539917
2078,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2078.jpg,0.9814895868301392,0.9889265298843384,0.9976546764373779,0.9822484254837036,0.9551201462745667,0.9834981560707092
2079,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2079.jpg,0.9673904776573181,0.9558141231536865,0.9866914749145508,0.9672756195068359,0.9329787492752075,0.9941924214363098
2080,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2080.jpg,0.9973425388336181,0.9986268281936646,0.9971904158592224,0.9993951320648193,0.9919818043708801,0.9995185136795044
2081,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2081.jpg,0.999711549282074,0.9996383190155029,0.9997038245201111,0.9997307658195496,0.999692440032959,0.9997923970222473
2082,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2082.jpg,0.9993409156799317,0.9995160102844238,0.9997830986976624,0.9980633854866028,0.9995947480201721,0.9997473359107971
2083,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2083.jpg,0.9997715830802918,0.9996886253356934,0.9996054768562317,0.9998050332069397,0.9998030066490173,0.9999557733535767
2084,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2084.jpg,0.9966660737991333,0.9969092011451721,0.9978379607200623,0.9971638321876526,0.99277663230896,0.9986427426338196
2085,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2085.jpg,0.9996317386627197,0.9992116689682007,0.9999419450759888,0.9994440674781799,0.9997203946113586,0.9998406171798706
2086,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2086.jpg,0.9989042520523072,0.9984902143478394,0.999617338180542,0.9989991784095764,0.9982399940490723,0.9991745352745056
2087,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2087.jpg,0.896937119960785,0.9785439372062683,0.90409255027771,0.9829415678977966,0.8353427648544312,0.7837647795677185
2088,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2088.jpg,0.9991789698600769,0.999747097492218,0.9986268281936646,0.9989051818847656,0.9990567564964294,0.9995589852333069
2089,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2089.jpg,0.9988047480583191,0.999363124370575,0.9998900890350342,0.9994732737541199,0.999674916267395,0.9956223368644714
2090,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2090.jpg,0.9998452186584472,0.999658465385437,0.9998884201049805,0.9998480081558228,0.9999281167984009,0.9999030828475952
2091,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2091.jpg,0.9996710419654846,0.9994545578956604,0.9999171495437622,0.999099850654602,0.9999735355377197,0.9999101161956787
2092,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2092.jpg,0.9825842976570129,0.9852743148803711,0.9933265447616577,0.9976546764373779,0.9913461804389954,0.9453197717666626
2093,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2093.jpg,0.95482017993927,0.9297581315040588,0.9658856987953186,0.9431987404823303,0.9503680467605591,0.9848902821540833
2094,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2094.jpg,0.9996549367904664,0.9996398687362671,0.999804675579071,0.9992539286613464,0.9996949434280396,0.9998812675476074
2095,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2095.jpg,0.9997924327850342,0.9995669722557068,0.9998306035995483,0.9997381567955017,0.9999629259109497,0.9998635053634644
2096,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2096.jpg,0.9125555753707886,0.9097498059272766,0.9231181144714355,0.9346192479133606,0.9331876039505005,0.8621031045913696
2097,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2097.jpg,0.9981340050697327,0.9964818954467773,0.9975677132606506,0.998723566532135,0.9997263550758362,0.9981704950332642
2098,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2098.jpg,0.9981715321540833,0.998030960559845,0.9975122213363647,0.999451220035553,0.9966728687286377,0.9991903901100159
2099,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2099.jpg,0.9996676564216613,0.9996618032455444,0.9995632767677307,0.9999295473098755,0.9994742274284363,0.99970942735672
2100,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2100.jpg,0.9999778032302856,0.9999657869338989,0.999995231628418,0.999987006187439,0.9999804496765137,0.9999605417251587
2101,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2101.jpg,0.9989095091819763,0.9987388253211975,0.9994526505470276,0.9994378685951233,0.9978177547454834,0.9991004467010498
2102,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2102.jpg,0.9999286651611328,0.9999550580978394,0.9999281167984009,0.9998631477355957,0.9999178647994995,0.9999791383743286
2103,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2103.jpg,0.9792651057243347,0.9824951887130737,0.9859229326248169,0.973076581954956,0.9886476397514343,0.9661831855773926
2104,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2104.jpg,0.9436068296432495,0.957987368106842,0.9817361831665039,0.9366185665130615,0.9241361021995544,0.9175559282302856
2105,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2105.jpg,0.9998573422431946,0.9995450377464294,0.9999457597732544,0.9999068975448608,0.9999818801879883,0.9999071359634399
2106,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2106.jpg,0.9997927069664001,0.9993081092834473,0.9999445676803589,0.9998067021369934,0.9999504089355469,0.9999537467956543
2107,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2107.jpg,0.9984464406967163,0.9945278763771057,0.9999006986618042,0.9990482926368713,0.9995112419128418,0.9992440938949585
2108,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2108.jpg,0.9957801580429078,0.9954273700714111,0.9897906184196472,0.9994668364524841,0.9982240796089172,0.9959918856620789
2109,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2109.jpg,0.999005115032196,0.9979392886161804,0.9992169141769409,0.9993010759353638,0.9995362758636475,0.9990320205688477
2110,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2110.jpg,0.9995873928070068,0.999718964099884,0.9991191029548645,0.9998615980148315,0.9993913173675537,0.9998459815979004
2111,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2111.jpg,0.9926504015922546,0.9921006560325623,0.9995930790901184,0.9908213019371033,0.9980300068855286,0.9827069640159607
2112,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2112.jpg,0.9996725797653199,0.9995187520980835,0.9996423721313477,0.9994933605194092,0.9998577833175659,0.9998506307601929
2113,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results/2113.jpg,0.9950928688049316,0.988528311252594,0.9975091218948364,0.9941323399543762,0.9979846477508545,0.9973099231719971
